date,"(0, 'hors')","(0, 'u')","(0, 'v')","(0, 'ws')","(0, 'wd')","(1, 'hors')","(1, 'u')","(1, 'v')","(1, 'ws')","(1, 'wd')","(2, 'hors')","(2, 'u')","(2, 'v')","(2, 'ws')","(2, 'wd')","(3, 'hors')","(3, 'u')","(3, 'v')","(3, 'ws')","(3, 'wd')",wp4
2009-07-04 10:00:00,46.0,2.08,-2.28,3.09,137.6,34.0,2.5,-2.15,3.3,130.74,22.0,2.62,-1.71,3.13,123.09,10.0,2.66,-2.3,3.52,130.89,0.05
2009-07-04 11:00:00,47.0,2.49,-2.42,3.47,134.14,35.0,2.71,-2.66,3.8,134.47,23.0,3.25,-2.01,3.82,121.73,11.0,3.31,-2.68,4.26,128.94,0.171
2009-07-04 12:00:00,48.0,3.04,-2.68,4.06,131.41,36.0,3.04,-3.11,4.35,135.7,24.0,3.74,-2.43,4.46,122.95,12.0,3.86,-2.96,4.87,127.52,0.132
2009-07-04 13:00:00,37.0,3.47,-3.4,4.86,134.43,25.0,3.86,-2.88,4.82,126.69,13.0,4.05,-3.0,5.04,126.57,1.0,3.34,-4.19,5.36,141.49,0.105
2009-07-04 14:00:00,38.0,3.88,-3.56,5.26,132.54,26.0,3.75,-3.26,4.97,130.99,14.0,4.0,-2.86,4.91,125.56,2.0,3.54,-3.9,5.26,137.77,0.127
2009-07-04 15:00:00,39.0,4.12,-3.67,5.52,131.66,27.0,3.65,-3.46,5.03,133.44,15.0,3.91,-2.64,4.72,124.03,3.0,3.75,-3.48,5.12,132.91,0.182
2009-07-04 16:00:00,40.0,4.1,-3.79,5.59,132.7,28.0,3.74,-3.41,5.07,132.36,16.0,3.94,-2.44,4.64,121.69,4.0,3.94,-3.01,4.96,127.33,0.116
2009-07-04 17:00:00,41.0,3.9,-3.87,5.49,134.78,29.0,3.91,-3.22,5.06,129.45,17.0,4.04,-2.18,4.6,118.36,5.0,4.1,-2.55,4.83,121.9,0.061
2009-07-04 18:00:00,42.0,3.63,-3.85,5.29,136.63,30.0,3.97,-3.01,4.98,127.21,18.0,4.1,-1.79,4.48,113.62,6.0,4.2,-2.22,4.76,117.85,0.039
2009-07-04 19:00:00,43.0,3.4,-3.65,4.99,137.02,31.0,3.78,-2.89,4.76,127.35,19.0,4.03,-1.23,4.21,106.99,7.0,4.22,-2.06,4.7,116.0,0.033
2009-07-04 20:00:00,44.0,3.19,-3.23,4.54,135.33,32.0,3.41,-2.72,4.36,128.59,20.0,3.75,-0.66,3.81,100.04,8.0,4.09,-1.92,4.52,115.09,0.061
2009-07-04 21:00:00,45.0,2.95,-2.52,3.88,130.51,33.0,2.92,-2.32,3.73,128.48,21.0,3.22,-0.32,3.24,95.72,9.0,3.73,-1.59,4.05,113.02,0.028
2009-07-04 22:00:00,46.0,2.65,-1.51,3.05,119.76,34.0,2.41,-1.58,2.88,123.24,22.0,2.44,-0.34,2.47,98.02,10.0,3.11,-0.94,3.25,106.86,0.006
2009-07-04 23:00:00,47.0,2.34,-0.39,2.37,99.51,35.0,1.98,-0.66,2.09,108.48,23.0,1.61,-0.5,1.69,107.34,11.0,2.37,-0.17,2.37,94.21,0.022
2009-07-05 00:00:00,48.0,2.1,0.62,2.19,73.64,36.0,1.72,0.21,1.73,83.08,24.0,0.97,-0.49,1.09,116.56,12.0,1.69,0.45,1.75,74.96,0.017
2009-07-05 01:00:00,37.0,1.69,0.85,1.89,63.12,25.0,0.71,-0.06,0.71,94.99,13.0,1.23,0.76,1.45,58.5,1.0,2.49,0.96,2.67,68.86,0.039
2009-07-05 02:00:00,38.0,1.81,1.3,2.23,54.25,26.0,0.76,0.66,1.01,48.93,14.0,1.02,0.86,1.33,49.89,2.0,2.33,1.33,2.68,60.21,0.05
2009-07-05 03:00:00,39.0,1.97,1.62,2.56,50.57,27.0,1.01,1.5,1.81,33.81,15.0,1.03,0.96,1.41,46.91,3.0,2.31,1.57,2.8,55.79,0.05
2009-07-05 04:00:00,40.0,2.1,1.88,2.82,48.11,28.0,1.33,2.24,2.61,30.75,16.0,1.24,1.23,1.74,45.3,4.0,2.4,1.72,2.95,54.46,0.033
2009-07-05 05:00:00,41.0,2.18,2.08,3.01,46.29,29.0,1.68,2.55,3.06,33.38,17.0,1.54,1.58,2.21,44.13,5.0,2.55,1.79,3.12,54.87,0.039
2009-07-05 06:00:00,42.0,2.22,2.2,3.13,45.21,30.0,2.01,2.09,2.9,43.83,18.0,1.79,1.92,2.62,43.04,6.0,2.71,1.84,3.27,55.85,0.022
2009-07-05 07:00:00,43.0,2.23,2.24,3.16,44.85,31.0,2.26,0.69,2.37,73.04,19.0,1.9,2.14,2.86,41.62,7.0,2.82,1.87,3.39,56.45,0.154
2009-07-05 08:00:00,44.0,2.19,2.24,3.13,44.36,32.0,2.44,-1.05,2.65,113.22,20.0,1.84,2.23,2.89,39.46,8.0,2.8,1.91,3.39,55.73,0.176
2009-07-05 09:00:00,45.0,2.07,2.25,3.06,42.66,33.0,2.51,-2.32,3.42,132.77,21.0,1.6,2.21,2.73,35.96,9.0,2.54,1.95,3.2,52.48,0.127
2009-07-05 10:00:00,46.0,1.87,2.29,2.96,39.27,34.0,2.5,-2.58,3.59,135.93,22.0,1.24,2.09,2.43,30.65,10.0,1.99,1.97,2.8,45.34,0.039
2009-07-05 11:00:00,47.0,1.69,2.27,2.83,36.6,35.0,2.45,-2.13,3.25,131.05,23.0,0.89,1.84,2.05,25.85,11.0,1.43,1.86,2.34,37.54,0.006
2009-07-05 12:00:00,48.0,1.62,2.05,2.62,38.33,36.0,2.46,-1.54,2.9,122.14,24.0,0.76,1.46,1.64,27.67,12.0,1.19,1.49,1.91,38.49,0.0
2009-07-05 13:00:00,37.0,2.58,-1.24,2.87,115.75,25.0,0.98,0.92,1.35,46.79,13.0,1.49,0.82,1.7,61.2,1.0,1.71,0.76,1.87,66.01,0.0
2009-07-05 14:00:00,38.0,2.8,-1.2,3.05,113.28,26.0,1.46,0.32,1.49,77.6,14.0,2.1,0.07,2.1,87.96,2.0,2.25,0.24,2.26,84.01,0.0
2009-07-05 15:00:00,39.0,3.07,-1.28,3.33,112.54,27.0,2.04,-0.26,2.06,97.21,15.0,2.64,-0.43,2.67,99.33,3.0,2.62,-0.11,2.63,92.33,0.0
2009-07-05 16:00:00,40.0,3.36,-1.31,3.61,111.37,28.0,2.59,-0.73,2.69,105.71,16.0,2.86,-0.48,2.9,99.62,4.0,2.88,-0.29,2.9,95.69,0.0
2009-07-05 17:00:00,41.0,3.56,-1.18,3.75,108.36,29.0,3.02,-1.04,3.19,109.1,17.0,2.93,-0.24,2.94,94.6,5.0,3.11,-0.32,3.13,95.84,0.0
2009-07-05 18:00:00,42.0,3.59,-0.74,3.66,101.74,30.0,3.23,-1.16,3.43,109.84,18.0,3.13,0.06,3.13,88.83,6.0,3.4,-0.21,3.4,93.58,0.022
2009-07-05 19:00:00,43.0,3.38,0.04,3.38,89.37,31.0,3.16,-1.08,3.34,108.87,19.0,3.62,0.22,3.63,86.45,7.0,3.8,0.01,3.8,89.84,0.017
2009-07-05 20:00:00,44.0,3.12,0.82,3.23,75.24,32.0,2.87,-0.92,3.01,107.72,20.0,4.17,0.3,4.18,85.83,8.0,4.16,0.31,4.17,85.71,0.022
2009-07-05 21:00:00,45.0,3.03,1.17,3.25,68.8,33.0,2.41,-0.82,2.55,108.88,21.0,4.41,0.42,4.43,84.58,9.0,4.3,0.64,4.35,81.48,0.0
2009-07-05 22:00:00,46.0,3.22,0.83,3.33,75.48,34.0,1.86,-0.89,2.06,115.52,22.0,4.1,0.65,4.15,80.94,10.0,4.1,0.94,4.2,77.13,0.061
2009-07-05 23:00:00,47.0,3.41,0.26,3.42,85.7,35.0,1.32,-0.92,1.61,124.91,23.0,3.47,0.97,3.6,74.37,11.0,3.71,1.03,3.85,74.55,0.039
2009-07-06 00:00:00,48.0,3.19,0.07,3.19,88.66,36.0,0.9,-0.67,1.12,126.58,24.0,2.86,1.3,3.14,65.59,12.0,3.37,0.72,3.45,77.89,0.011
2009-07-06 01:00:00,37.0,0.7,0.02,0.7,88.14,25.0,2.51,1.53,2.94,58.58,13.0,3.21,-0.05,3.21,90.95,1.0,4.01,-1.26,4.2,107.46,0.088
2009-07-06 02:00:00,38.0,0.71,0.92,1.16,37.63,26.0,2.32,1.47,2.75,57.59,14.0,3.02,-0.97,3.17,107.8,2.0,3.24,-1.76,3.69,118.44,0.017
2009-07-06 03:00:00,39.0,0.93,1.69,1.93,28.9,27.0,2.12,0.9,2.3,66.99,15.0,2.47,-1.58,2.93,122.68,3.0,2.23,-2.0,2.99,131.84,0.006
2009-07-06 04:00:00,40.0,1.35,2.06,2.46,33.19,28.0,1.76,-0.26,1.78,98.51,16.0,1.4,-1.57,2.1,138.37,4.0,1.14,-2.0,2.3,150.24,0.061
2009-07-06 05:00:00,41.0,1.88,1.97,2.73,43.59,29.0,1.35,-1.46,1.99,137.13,17.0,0.22,-1.05,1.08,168.46,5.0,0.25,-1.71,1.73,171.57,0.017
2009-07-06 06:00:00,42.0,2.46,1.46,2.86,59.38,30.0,1.04,-1.96,2.22,152.1,18.0,-0.52,-0.26,0.58,243.38,6.0,-0.14,-1.07,1.08,187.68,0.0
2009-07-06 07:00:00,43.0,2.97,0.58,3.03,78.97,31.0,0.93,-1.35,1.64,145.59,19.0,-0.42,0.57,0.71,323.38,7.0,0.13,-0.11,0.17,129.16,0.0
2009-07-06 08:00:00,44.0,3.17,-0.32,3.18,95.8,32.0,0.95,-0.42,1.04,113.74,20.0,0.21,1.15,1.17,10.33,8.0,0.83,0.82,1.17,45.32,0.0
2009-07-06 09:00:00,45.0,2.75,-0.85,2.87,107.16,33.0,0.99,-0.23,1.02,103.12,21.0,0.9,1.22,1.52,36.44,9.0,1.6,1.24,2.02,52.28,0.0
2009-07-06 10:00:00,46.0,1.6,-0.76,1.77,115.43,34.0,0.98,-1.5,1.79,146.68,22.0,1.29,0.6,1.42,65.15,10.0,2.16,0.83,2.31,68.91,0.0
2009-07-06 11:00:00,47.0,0.27,-0.44,0.51,148.84,35.0,1.05,-3.42,3.58,162.93,23.0,1.4,-0.47,1.47,108.78,11.0,2.5,-0.11,2.51,92.43,0.0
2009-07-06 12:00:00,48.0,-0.52,-0.43,0.68,230.21,36.0,1.36,-4.83,5.02,164.25,24.0,1.37,-1.63,2.13,139.84,12.0,2.71,-1.14,2.94,112.74,0.0
2009-07-06 13:00:00,37.0,2.03,-4.9,5.3,157.48,25.0,1.36,-2.57,2.91,152.15,13.0,2.86,-1.9,3.43,123.68,1.0,2.57,-2.03,3.27,128.26,0.0
2009-07-06 14:00:00,38.0,2.91,-4.1,5.03,144.6,26.0,1.49,-3.27,3.6,155.52,14.0,2.98,-2.37,3.81,128.52,2.0,2.8,-2.2,3.56,128.1,0.006
2009-07-06 15:00:00,39.0,3.81,-3.25,5.01,130.51,27.0,1.91,-3.78,4.24,153.15,15.0,3.14,-2.6,4.08,129.62,3.0,3.2,-2.07,3.81,122.87,0.0
2009-07-06 16:00:00,40.0,4.54,-2.99,5.43,123.39,28.0,2.68,-4.11,4.91,146.93,16.0,3.35,-2.65,4.27,128.38,4.0,3.64,-1.79,4.06,116.13,0.0
2009-07-06 17:00:00,41.0,5.01,-3.19,5.94,122.47,29.0,3.49,-4.27,5.51,140.78,17.0,3.49,-2.67,4.4,127.39,5.0,3.95,-1.58,4.25,111.75,0.006
2009-07-06 18:00:00,42.0,5.18,-3.55,6.27,124.4,30.0,3.94,-4.23,5.78,137.03,18.0,3.44,-2.82,4.45,129.31,6.0,3.92,-1.67,4.26,113.1,0.105
2009-07-06 19:00:00,43.0,5.01,-3.8,6.29,127.2,31.0,3.79,-4.01,5.51,136.65,19.0,3.11,-3.21,4.47,135.88,7.0,3.42,-2.22,4.08,122.94,0.061
2009-07-06 20:00:00,44.0,4.66,-3.91,6.08,130.01,32.0,3.28,-3.77,5.0,138.91,20.0,2.6,-3.72,4.54,145.05,8.0,2.66,-3.01,4.02,138.46,0.028
2009-07-06 21:00:00,45.0,4.32,-3.87,5.8,131.85,33.0,2.83,-3.69,4.65,142.51,21.0,2.06,-4.18,4.66,153.76,9.0,1.92,-3.74,4.2,152.8,0.006
2009-07-06 22:00:00,46.0,4.15,-3.7,5.56,131.75,34.0,2.71,-3.88,4.73,145.05,22.0,1.63,-4.44,4.73,159.85,10.0,1.42,-4.16,4.39,161.18,0.006
2009-07-06 23:00:00,47.0,4.06,-3.44,5.32,130.26,35.0,2.8,-4.1,4.96,145.63,23.0,1.35,-4.41,4.61,162.99,11.0,1.16,-4.19,4.35,164.6,0.121
2009-07-07 00:00:00,48.0,3.9,-3.1,4.99,128.46,36.0,2.87,-4.01,4.93,144.42,24.0,1.24,-4.0,4.19,162.81,12.0,1.09,-3.83,3.98,164.15,0.132
2009-07-07 01:00:00,37.0,2.74,-3.4,4.37,141.1,25.0,1.31,-3.21,3.47,157.8,13.0,1.17,-3.1,3.31,159.36,1.0,1.28,-2.79,3.07,155.35,0.0
2009-07-07 02:00:00,38.0,2.55,-2.53,3.59,134.74,26.0,1.54,-2.3,2.77,146.15,14.0,1.37,-2.28,2.66,149.01,2.0,1.28,-2.11,2.47,148.8,0.0
2009-07-07 03:00:00,39.0,2.48,-1.77,3.05,125.49,27.0,1.89,-1.57,2.46,129.7,15.0,1.67,-1.71,2.39,135.64,3.0,1.53,-1.82,2.38,139.93,0.033
