date,"(0, 'hors')","(0, 'u')","(0, 'v')","(0, 'ws')","(0, 'wd')","(1, 'hors')","(1, 'u')","(1, 'v')","(1, 'ws')","(1, 'wd')","(2, 'hors')","(2, 'u')","(2, 'v')","(2, 'ws')","(2, 'wd')","(3, 'hors')","(3, 'u')","(3, 'v')","(3, 'ws')","(3, 'wd')",wp5
2009-07-03 22:00:00,46.0,4.63,2.76,5.39,59.21,34.0,3.93,-0.63,3.98,99.04,22.0,4.53,-0.89,4.62,101.15,10.0,4.17,0.25,4.18,86.52,0.399
2009-07-03 23:00:00,47.0,4.38,1.62,4.67,69.69,35.0,3.52,-0.93,3.65,104.79,23.0,4.2,-0.64,4.24,98.71,11.0,4.15,0.13,4.15,88.27,0.056
2009-07-04 00:00:00,48.0,4.39,0.54,4.43,82.97,36.0,3.44,-1.01,3.58,106.29,24.0,4.11,-0.45,4.14,96.25,12.0,4.25,-0.03,4.25,90.39,0.081
2009-07-04 01:00:00,37.0,3.79,-0.83,3.87,102.3,25.0,4.33,-0.48,4.36,96.32,13.0,4.54,-0.29,4.55,93.6,1.0,5.83,-0.11,5.83,91.11,0.091
2009-07-04 02:00:00,38.0,4.39,-0.51,4.42,96.69,26.0,4.75,-0.61,4.79,97.34,14.0,4.95,-0.56,4.98,96.48,2.0,6.1,-0.68,6.13,96.39,0.283
2009-07-04 03:00:00,39.0,5.01,-0.23,5.01,92.68,27.0,5.21,-0.66,5.26,97.21,15.0,5.36,-0.74,5.41,97.83,3.0,6.11,-0.93,6.18,98.62,0.253
2009-07-04 04:00:00,40.0,5.44,-0.11,5.44,91.16,28.0,5.58,-0.5,5.61,95.09,16.0,5.67,-0.72,5.72,97.28,4.0,5.95,-0.94,6.02,98.95,0.278
2009-07-04 05:00:00,41.0,5.63,-0.13,5.63,91.28,29.0,5.76,-0.26,5.76,92.61,17.0,5.83,-0.59,5.86,95.77,5.0,5.72,-0.8,5.77,97.95,0.349
2009-07-04 06:00:00,42.0,5.57,-0.23,5.58,92.32,30.0,5.65,-0.16,5.65,91.57,18.0,5.78,-0.43,5.8,94.28,6.0,5.51,-0.59,5.54,96.07,0.278
2009-07-04 07:00:00,43.0,5.27,-0.37,5.28,94.0,31.0,5.22,-0.31,5.23,93.4,19.0,5.51,-0.35,5.52,93.66,7.0,5.42,-0.4,5.43,94.19,0.283
2009-07-04 08:00:00,44.0,4.81,-0.56,4.85,96.59,32.0,4.71,-0.6,4.74,97.26,20.0,5.12,-0.43,5.13,94.8,8.0,5.39,-0.41,5.4,94.31,0.298
2009-07-04 09:00:00,45.0,4.34,-0.8,4.41,100.47,33.0,4.39,-0.83,4.47,100.68,21.0,4.73,-0.74,4.79,98.91,9.0,5.36,-0.81,5.42,98.55,0.222
2009-07-04 10:00:00,46.0,3.96,-1.11,4.11,105.6,34.0,4.48,-0.87,4.57,100.95,22.0,4.47,-1.31,4.65,106.3,10.0,5.28,-1.69,5.54,107.73,0.228
2009-07-04 11:00:00,47.0,3.75,-1.41,4.01,110.57,35.0,4.81,-0.84,4.88,99.92,23.0,4.42,-1.92,4.81,113.45,11.0,5.19,-2.72,5.86,117.67,0.248
2009-07-04 12:00:00,48.0,3.79,-1.63,4.13,113.3,36.0,5.1,-0.94,5.18,100.43,24.0,4.65,-2.31,5.19,116.36,12.0,5.17,-3.48,6.24,123.95,0.359
2009-07-04 13:00:00,37.0,5.18,-1.28,5.33,103.85,25.0,5.18,-2.29,5.67,113.8,13.0,5.27,-3.65,6.41,124.7,1.0,5.06,-3.96,6.42,128.07,0.45
2009-07-04 14:00:00,38.0,5.16,-1.67,5.42,107.95,26.0,5.76,-1.99,6.1,109.01,14.0,5.46,-3.36,6.41,121.59,2.0,5.13,-4.22,6.64,129.42,0.344
2009-07-04 15:00:00,39.0,5.24,-1.86,5.56,109.58,27.0,6.08,-1.61,6.29,104.84,15.0,5.72,-2.87,6.41,116.66,3.0,5.32,-3.65,6.45,124.43,0.339
2009-07-04 16:00:00,40.0,5.54,-1.68,5.79,106.84,28.0,5.94,-1.33,6.09,102.66,16.0,6.0,-2.43,6.48,112.06,4.0,5.55,-2.61,6.13,115.2,0.177
2009-07-04 17:00:00,41.0,5.89,-1.24,6.02,101.88,29.0,5.53,-1.18,5.65,102.09,17.0,6.18,-2.21,6.56,109.71,5.0,5.73,-1.71,5.98,106.59,0.177
2009-07-04 18:00:00,42.0,6.03,-0.76,6.08,97.14,30.0,5.16,-1.16,5.28,102.64,18.0,6.13,-2.39,6.57,111.29,6.0,5.8,-1.6,6.01,105.45,0.217
2009-07-04 19:00:00,43.0,5.8,-0.43,5.82,94.24,31.0,5.04,-1.26,5.19,104.08,19.0,5.73,-2.99,6.46,117.54,7.0,5.66,-2.65,6.25,115.11,0.207
2009-07-04 20:00:00,44.0,5.3,-0.43,5.31,94.6,32.0,4.99,-1.59,5.24,107.65,20.0,4.94,-3.52,6.07,125.49,8.0,5.18,-3.99,6.54,127.59,0.349
2009-07-04 21:00:00,45.0,4.69,-0.9,4.78,100.91,33.0,4.74,-2.23,5.24,115.15,21.0,3.73,-3.37,5.03,132.09,9.0,4.21,-4.43,6.11,136.5,0.238
2009-07-04 22:00:00,46.0,4.11,-1.92,4.54,114.99,34.0,4.12,-3.16,5.19,127.51,22.0,2.19,-2.14,3.06,134.41,10.0,2.73,-3.19,4.2,139.42,0.131
2009-07-04 23:00:00,47.0,3.53,-3.1,4.7,131.26,35.0,3.29,-3.87,5.08,139.62,23.0,0.89,-0.41,0.98,114.75,11.0,1.41,-1.04,1.75,126.5,0.066
2009-07-05 00:00:00,48.0,2.87,-3.98,4.91,144.18,36.0,2.53,-3.71,4.49,145.7,24.0,0.55,1.01,1.15,28.46,12.0,1.03,0.85,1.34,50.56,0.015
2009-07-05 01:00:00,37.0,2.07,-2.32,3.11,138.24,25.0,1.58,1.52,2.19,46.15,13.0,2.1,1.59,2.63,52.89,1.0,4.42,0.52,4.45,83.35,0.015
2009-07-05 02:00:00,38.0,1.99,-0.42,2.04,101.98,26.0,3.29,1.29,3.53,68.62,14.0,3.87,1.34,4.1,70.89,2.0,5.37,0.51,5.39,84.58,0.025
2009-07-05 03:00:00,39.0,2.32,0.99,2.53,66.89,27.0,4.69,0.7,4.74,81.56,15.0,5.3,0.54,5.33,84.17,3.0,5.56,0.07,5.56,89.28,0.091
2009-07-05 04:00:00,40.0,3.04,1.2,3.27,68.44,28.0,5.07,0.08,5.07,89.08,16.0,5.62,-0.41,5.63,94.22,4.0,5.22,-0.62,5.25,96.75,0.238
2009-07-05 05:00:00,41.0,3.88,0.6,3.93,81.18,29.0,4.74,-0.39,4.75,94.73,17.0,5.1,-1.29,5.26,104.15,5.0,4.65,-1.29,4.83,105.56,0.258
2009-07-05 06:00:00,42.0,4.51,-0.14,4.51,91.76,30.0,4.26,-0.6,4.3,98.04,18.0,4.31,-1.87,4.7,113.47,6.0,4.17,-1.68,4.5,111.98,0.243
2009-07-05 07:00:00,43.0,4.68,-0.5,4.7,96.11,31.0,4.07,-0.49,4.1,96.84,19.0,3.7,-2.02,4.21,118.66,7.0,4.02,-1.6,4.33,111.75,0.217
2009-07-05 08:00:00,44.0,4.5,-0.56,4.53,97.09,32.0,4.07,-0.24,4.08,93.37,20.0,3.34,-1.81,3.8,118.5,8.0,4.05,-1.24,4.24,107.01,0.177
2009-07-05 09:00:00,45.0,4.16,-0.54,4.19,97.38,33.0,4.05,-0.11,4.05,91.54,21.0,3.18,-1.37,3.47,113.25,9.0,4.06,-0.88,4.15,102.2,0.147
2009-07-05 10:00:00,46.0,3.82,-0.59,3.87,98.82,34.0,3.84,-0.25,3.85,93.68,22.0,3.19,-0.81,3.29,104.2,10.0,3.87,-0.71,3.93,100.42,0.111
2009-07-05 11:00:00,47.0,3.51,-0.6,3.56,99.69,35.0,3.58,-0.41,3.61,96.6,23.0,3.2,-0.19,3.21,93.43,11.0,3.53,-0.58,3.58,99.37,0.086
2009-07-05 12:00:00,48.0,3.22,-0.36,3.25,96.45,36.0,3.47,-0.27,3.48,94.5,24.0,3.06,0.43,3.09,82.08,12.0,3.15,-0.24,3.16,94.43,0.051
2009-07-05 13:00:00,37.0,3.65,0.41,3.67,83.63,25.0,2.66,1.01,2.85,69.2,13.0,2.81,0.48,2.85,80.37,1.0,2.4,0.97,2.59,68.0,0.01
2009-07-05 14:00:00,38.0,4.0,1.42,4.25,70.43,26.0,2.21,1.61,2.73,53.98,14.0,2.59,1.46,2.98,60.6,2.0,2.39,1.91,3.06,51.47,0.0
2009-07-05 15:00:00,39.0,4.35,2.46,5.0,60.55,27.0,1.97,2.27,3.0,40.96,15.0,2.54,2.51,3.57,45.25,3.0,2.51,2.7,3.69,42.93,0.02
2009-07-05 16:00:00,40.0,4.57,3.24,5.6,54.69,28.0,2.12,3.02,3.69,35.05,16.0,2.66,3.46,4.37,37.58,4.0,2.7,3.37,4.32,38.73,0.086
2009-07-05 17:00:00,41.0,4.66,3.62,5.9,52.15,29.0,2.48,3.76,4.5,33.36,17.0,2.89,4.22,5.12,34.42,5.0,2.89,3.95,4.89,36.2,0.157
2009-07-05 18:00:00,42.0,4.67,3.5,5.83,53.11,30.0,2.78,4.37,5.18,32.45,18.0,3.11,4.73,5.66,33.33,6.0,3.0,4.49,5.4,33.78,0.172
2009-07-05 19:00:00,43.0,4.62,2.84,5.43,58.44,31.0,2.8,4.74,5.51,30.62,19.0,3.22,4.95,5.9,33.05,7.0,2.98,4.99,5.81,30.78,0.243
2009-07-05 20:00:00,44.0,4.45,1.8,4.8,68.04,32.0,2.57,4.9,5.53,27.69,20.0,3.19,4.93,5.87,32.92,8.0,2.82,5.37,6.07,27.71,0.238
2009-07-05 21:00:00,45.0,4.05,0.59,4.1,81.76,33.0,2.15,4.92,5.37,23.62,21.0,3.01,4.75,5.62,32.39,9.0,2.56,5.48,6.05,25.04,0.248
2009-07-05 22:00:00,46.0,3.37,-0.56,3.41,99.45,34.0,1.63,4.83,5.1,18.69,22.0,2.7,4.47,5.22,31.16,10.0,2.23,5.25,5.7,23.01,0.278
2009-07-05 23:00:00,47.0,2.5,-1.4,2.86,119.33,35.0,1.22,4.61,4.77,14.76,23.0,2.41,4.11,4.76,30.34,11.0,1.9,4.8,5.17,21.59,0.167
2009-07-06 00:00:00,48.0,1.58,-1.68,2.31,136.9,36.0,1.11,4.21,4.36,14.77,24.0,2.3,3.68,4.34,32.02,12.0,1.67,4.34,4.65,21.01,0.111
2009-07-06 01:00:00,37.0,1.44,3.63,3.9,21.67,25.0,2.49,3.18,4.04,37.98,13.0,1.61,3.99,4.31,22.02,1.0,1.2,4.07,4.25,16.4,0.126
2009-07-06 02:00:00,38.0,1.95,3.01,3.59,32.9,26.0,2.78,2.69,3.87,45.97,14.0,1.81,3.62,4.05,26.62,2.0,1.3,3.61,3.83,19.79,0.096
2009-07-06 03:00:00,39.0,2.28,2.57,3.43,41.58,27.0,2.92,2.26,3.7,52.31,15.0,2.34,3.03,3.83,37.61,3.0,1.61,3.27,3.65,26.21,0.056
2009-07-06 04:00:00,40.0,2.19,2.44,3.28,41.96,28.0,2.75,1.97,3.38,54.41,16.0,3.15,2.14,3.81,55.83,4.0,2.02,3.04,3.65,33.63,0.03
2009-07-06 05:00:00,41.0,1.88,2.51,3.14,36.93,29.0,2.4,1.86,3.04,52.32,17.0,3.82,1.26,4.03,71.81,5.0,2.31,2.81,3.63,39.44,0.015
2009-07-06 06:00:00,42.0,1.67,2.61,3.09,32.59,30.0,2.13,1.97,2.91,47.19,18.0,3.81,0.79,3.89,78.21,6.0,2.23,2.47,3.33,42.11,0.01
2009-07-06 07:00:00,43.0,1.74,2.62,3.14,33.66,31.0,2.08,2.32,3.12,41.83,19.0,2.78,1.04,2.97,69.49,7.0,1.67,1.98,2.59,40.05,0.01
2009-07-06 08:00:00,44.0,1.88,2.6,3.21,35.92,32.0,2.05,2.75,3.43,36.65,20.0,1.34,1.75,2.21,37.53,8.0,0.99,1.59,1.88,31.82,0.02
2009-07-06 09:00:00,45.0,1.75,2.66,3.18,33.31,33.0,1.74,3.07,3.53,29.63,21.0,0.31,2.55,2.56,6.84,9.0,0.7,1.63,1.77,23.32,0.0
2009-07-06 10:00:00,46.0,1.15,2.88,3.1,21.76,34.0,1.03,3.12,3.28,18.21,22.0,0.25,3.11,3.12,4.64,10.0,1.13,2.25,2.51,26.74,0.02
2009-07-06 11:00:00,47.0,0.45,3.15,3.18,8.09,35.0,0.34,2.93,2.95,6.55,23.0,0.86,3.39,3.5,14.19,11.0,1.95,3.05,3.62,32.53,0.005
2009-07-06 12:00:00,48.0,0.14,3.32,3.32,2.49,36.0,0.27,2.59,2.6,5.92,24.0,1.56,3.37,3.71,24.87,12.0,2.65,3.5,4.39,37.12,0.035
2009-07-06 13:00:00,37.0,1.18,2.15,2.46,28.82,25.0,1.94,3.08,3.64,32.2,13.0,2.88,3.21,4.31,41.92,1.0,2.44,1.82,3.05,53.25,0.046
2009-07-06 14:00:00,38.0,2.55,1.73,3.08,55.9,26.0,2.11,2.7,3.43,37.99,14.0,2.85,2.46,3.76,49.26,2.0,3.24,1.24,3.47,69.07,0.015
2009-07-06 15:00:00,39.0,3.6,1.4,3.86,68.76,27.0,2.31,2.43,3.35,43.59,15.0,2.92,1.69,3.38,59.87,3.0,3.64,1.18,3.82,72.06,0.005
2009-07-06 16:00:00,40.0,3.8,1.23,3.99,72.04,28.0,2.71,2.41,3.63,48.3,16.0,3.34,1.29,3.58,68.92,4.0,3.75,1.48,4.04,68.43,0.03
2009-07-06 17:00:00,41.0,3.52,1.14,3.7,72.07,29.0,3.13,2.6,4.07,50.25,17.0,3.94,1.26,4.14,72.28,5.0,3.75,1.96,4.23,62.4,0.01
2009-07-06 18:00:00,42.0,3.37,1.01,3.52,73.4,30.0,3.31,2.88,4.38,48.97,18.0,4.48,1.57,4.75,70.74,6.0,3.81,2.41,4.51,57.74,0.015
2009-07-06 19:00:00,43.0,3.76,0.74,3.83,78.91,31.0,3.09,3.13,4.4,44.66,19.0,4.74,2.12,5.19,65.88,7.0,4.05,2.66,4.85,56.7,0.051
2009-07-06 20:00:00,44.0,4.4,0.36,4.41,85.28,32.0,2.73,3.2,4.21,40.43,20.0,4.66,2.73,5.4,59.65,8.0,4.3,2.74,5.1,57.43,0.056
2009-07-06 21:00:00,45.0,4.79,-0.06,4.79,90.74,33.0,2.56,2.93,3.89,41.11,21.0,4.23,3.15,5.27,53.34,9.0,4.31,2.72,5.1,57.73,0.086
2009-07-06 22:00:00,46.0,4.6,-0.48,4.63,95.9,34.0,2.8,2.25,3.59,51.23,22.0,3.5,3.21,4.75,47.5,10.0,3.94,2.65,4.75,56.12,0.081
2009-07-06 23:00:00,47.0,4.03,-0.79,4.11,101.02,35.0,3.12,1.41,3.43,65.68,23.0,2.73,2.94,4.01,42.91,11.0,3.35,2.52,4.2,53.05,0.051
2009-07-07 00:00:00,48.0,3.42,-0.89,3.53,104.6,36.0,3.06,0.77,3.16,75.94,24.0,2.22,2.41,3.28,42.65,12.0,2.79,2.34,3.64,50.04,0.025
2009-07-07 01:00:00,37.0,2.34,0.56,2.41,76.48,25.0,2.17,1.71,2.76,51.81,13.0,2.44,2.1,3.22,49.26,1.0,1.56,0.77,1.74,63.6,0.051
2009-07-07 02:00:00,38.0,1.37,0.63,1.51,65.39,26.0,2.36,0.93,2.54,68.54,14.0,2.24,1.88,2.92,50.07,2.0,0.73,1.29,1.48,29.28,0.035
2009-07-07 03:00:00,39.0,0.76,0.7,1.03,47.56,27.0,2.47,0.17,2.47,85.96,15.0,2.06,1.73,2.69,50.03,3.0,0.41,1.92,1.96,12.03,0.03
2009-07-07 04:00:00,40.0,0.93,0.55,1.08,59.4,28.0,2.25,-0.46,2.3,101.46,16.0,1.8,1.69,2.47,46.86,4.0,0.47,2.52,2.56,10.53,0.005
2009-07-07 05:00:00,41.0,1.64,0.22,1.66,82.32,29.0,1.86,-0.88,2.06,115.34,17.0,1.49,1.63,2.21,42.41,5.0,0.71,2.85,2.94,13.97,0.005
