date,"(0, 'hors')","(0, 'u')","(0, 'v')","(0, 'ws')","(0, 'wd')","(1, 'hors')","(1, 'u')","(1, 'v')","(1, 'ws')","(1, 'wd')","(2, 'hors')","(2, 'u')","(2, 'v')","(2, 'ws')","(2, 'wd')","(3, 'hors')","(3, 'u')","(3, 'v')","(3, 'ws')","(3, 'wd')",wp3
2009-07-01 23:00:00,23.0,1.41,-1.02,1.74,125.93,11.0,1.29,-2.32,2.65,150.95,,,,,,,,,,,0.0
2009-07-02 00:00:00,24.0,1.06,-0.96,1.43,132.08,12.0,0.67,-2.55,2.64,165.27,,,,,,,,,,,0.0
2009-07-02 01:00:00,25.0,1.31,-0.7,1.49,118.06,13.0,-0.09,-2.35,2.35,182.19,1.0,1.01,-1.73,2.01,149.66,,,,,,0.01
2009-07-02 02:00:00,26.0,1.83,-0.35,1.86,100.93,14.0,-0.7,-1.85,1.98,200.72,2.0,0.72,-1.6,1.76,155.87,,,,,,0.02
2009-07-02 03:00:00,27.0,2.12,-0.06,2.12,91.55,15.0,-0.8,-1.27,1.5,212.33,3.0,0.52,-1.36,1.46,158.95,,,,,,0.02
2009-07-02 04:00:00,28.0,1.87,0.08,1.87,87.48,16.0,-0.19,-0.79,0.81,193.41,4.0,0.44,-1.08,1.16,158.03,,,,,,0.0
2009-07-02 05:00:00,29.0,1.34,0.11,1.34,85.33,17.0,0.76,-0.49,0.9,122.63,5.0,0.48,-0.86,0.98,150.93,,,,,,0.0
2009-07-02 06:00:00,30.0,0.93,0.1,0.94,83.74,18.0,1.52,-0.38,1.57,104.15,6.0,0.68,-0.81,1.06,139.94,,,,,,0.0
2009-07-02 07:00:00,31.0,0.97,0.11,0.98,83.57,19.0,1.72,-0.49,1.79,105.86,7.0,1.05,-1.0,1.45,133.68,,,,,,0.0
2009-07-02 08:00:00,32.0,1.36,0.05,1.36,87.78,20.0,1.59,-0.71,1.74,114.18,8.0,1.46,-1.34,1.98,132.36,,,,,,0.0
2009-07-02 09:00:00,33.0,1.89,-0.18,1.89,95.39,21.0,1.52,-0.95,1.79,121.92,9.0,1.8,-1.69,2.47,133.13,,,,,,0.02
2009-07-02 10:00:00,34.0,2.36,-0.64,2.45,105.19,22.0,1.77,-1.1,2.08,121.86,10.0,1.95,-1.95,2.76,135.11,,,,,,0.049
2009-07-02 11:00:00,35.0,2.56,-1.19,2.82,114.93,23.0,2.11,-1.19,2.42,119.44,11.0,1.92,-2.19,2.91,138.64,,,,,,0.04
2009-07-02 12:00:00,36.0,2.25,-1.62,2.77,125.77,24.0,2.18,-1.26,2.52,120.01,12.0,1.79,-2.47,3.05,144.07,,,,,,0.059
2009-07-02 13:00:00,37.0,1.35,-1.79,2.24,142.93,25.0,1.77,-1.33,2.21,126.96,13.0,1.61,-2.84,3.26,150.45,1.0,0.94,-3.62,3.74,165.39,0.079
2009-07-02 14:00:00,38.0,0.3,-1.72,1.75,170.12,26.0,1.19,-1.33,1.78,138.23,14.0,1.51,-3.12,3.47,154.13,2.0,1.32,-3.65,3.88,160.14,0.079
2009-07-02 15:00:00,39.0,-0.33,-1.49,1.53,192.58,27.0,0.89,-1.16,1.47,142.48,15.0,1.66,-3.11,3.53,151.96,3.0,1.96,-3.39,3.91,150.03,0.099
2009-07-02 16:00:00,40.0,-0.14,-1.18,1.19,186.76,28.0,1.21,-0.8,1.45,123.42,16.0,2.14,-2.68,3.43,141.44,4.0,2.74,-2.96,4.03,137.24,0.099
2009-07-02 17:00:00,41.0,0.61,-0.89,1.08,145.83,29.0,1.92,-0.41,1.96,102.15,17.0,2.86,-2.05,3.52,125.72,5.0,3.53,-2.53,4.35,125.69,0.099
2009-07-02 18:00:00,42.0,1.47,-0.73,1.64,116.47,30.0,2.66,-0.24,2.67,95.19,18.0,3.66,-1.54,3.97,112.79,6.0,4.18,-2.29,4.76,118.69,0.099
2009-07-02 19:00:00,43.0,2.09,-0.77,2.23,110.2,31.0,3.17,-0.45,3.2,98.08,19.0,4.4,-1.38,4.61,107.48,7.0,4.57,-2.34,5.13,117.12,0.178
2009-07-02 20:00:00,44.0,2.47,-0.96,2.65,111.27,32.0,3.46,-0.92,3.58,104.87,20.0,4.93,-1.61,5.19,108.1,8.0,4.72,-2.61,5.39,118.93,0.247
2009-07-02 21:00:00,45.0,2.7,-1.24,2.97,114.58,33.0,3.64,-1.46,3.92,111.86,21.0,5.14,-2.18,5.58,112.99,9.0,4.67,-2.95,5.52,122.23,0.178
2009-07-02 22:00:00,46.0,2.85,-1.52,3.23,118.06,34.0,3.76,-1.91,4.22,116.93,22.0,4.92,-2.99,5.76,121.25,10.0,4.47,-3.23,5.52,125.79,0.237
2009-07-02 23:00:00,47.0,2.92,-1.76,3.41,121.08,35.0,3.77,-2.25,4.39,120.83,23.0,4.42,-3.72,5.78,130.03,11.0,4.16,-3.39,5.37,129.12,0.366
2009-07-03 00:00:00,48.0,2.91,-1.92,3.48,123.36,36.0,3.53,-2.46,4.3,124.93,24.0,3.81,-3.98,5.51,136.25,12.0,3.78,-3.39,5.08,131.85,0.415
2009-07-03 01:00:00,37.0,2.99,-2.56,3.94,130.54,25.0,3.25,-3.56,4.82,137.6,13.0,3.37,-3.21,4.65,133.6,1.0,4.27,-3.3,5.4,127.64,0.267
2009-07-03 02:00:00,38.0,2.37,-2.56,3.49,137.25,26.0,2.84,-2.83,4.01,134.84,14.0,2.99,-2.94,4.19,134.51,2.0,3.89,-3.08,4.96,128.33,0.138
2009-07-03 03:00:00,39.0,1.92,-2.5,3.15,142.44,27.0,2.67,-2.31,3.53,130.83,15.0,2.73,-2.71,3.84,134.8,3.0,3.62,-3.18,4.82,131.25,0.128
2009-07-03 04:00:00,40.0,1.84,-2.39,3.02,142.42,28.0,2.76,-2.36,3.63,130.59,16.0,2.62,-2.6,3.69,134.71,4.0,3.45,-3.46,4.88,135.1,0.178
2009-07-03 05:00:00,41.0,2.03,-2.28,3.05,138.24,29.0,2.93,-2.73,4.01,132.9,17.0,2.63,-2.56,3.67,134.22,5.0,3.33,-3.71,4.99,138.04,0.267
2009-07-03 06:00:00,42.0,2.33,-2.19,3.2,133.21,30.0,2.98,-2.97,4.21,134.97,18.0,2.69,-2.53,3.69,133.23,6.0,3.25,-3.7,4.93,138.65,0.227
2009-07-03 07:00:00,43.0,2.6,-2.16,3.38,129.74,31.0,2.74,-2.79,3.92,135.53,19.0,2.75,-2.44,3.68,131.64,7.0,3.19,-3.29,4.58,135.87,0.208
2009-07-03 08:00:00,44.0,2.79,-2.19,3.55,128.07,32.0,2.46,-2.39,3.43,134.17,20.0,2.86,-2.34,3.7,129.27,8.0,3.19,-2.73,4.2,130.57,0.178
2009-07-03 09:00:00,45.0,2.91,-2.27,3.69,128.0,33.0,2.43,-2.07,3.19,130.44,21.0,3.12,-2.28,3.86,126.23,9.0,3.31,-2.36,4.07,125.54,0.158
2009-07-03 10:00:00,46.0,2.94,-2.41,3.8,129.24,34.0,2.85,-2.08,3.53,126.14,22.0,3.54,-2.32,4.24,123.26,10.0,3.59,-2.45,4.34,124.3,0.168
2009-07-03 11:00:00,47.0,2.99,-2.6,3.96,130.99,35.0,3.47,-2.36,4.2,124.26,23.0,4.02,-2.51,4.73,121.98,11.0,3.92,-2.87,4.86,126.2,0.138
2009-07-03 12:00:00,48.0,3.15,-2.86,4.25,132.28,36.0,3.92,-2.78,4.81,125.32,24.0,4.36,-2.87,5.22,123.38,12.0,4.18,-3.43,5.4,129.39,0.099
2009-07-03 13:00:00,37.0,3.96,-3.2,5.09,128.92,25.0,4.44,-3.41,5.6,127.5,13.0,4.26,-3.95,5.81,132.83,1.0,4.33,-4.51,6.25,136.17,0.148
2009-07-03 14:00:00,38.0,3.79,-3.5,5.15,132.71,26.0,4.32,-3.92,5.83,132.2,14.0,4.22,-4.32,6.04,135.7,2.0,4.59,-4.72,6.59,135.81,0.168
2009-07-03 15:00:00,39.0,3.71,-3.54,5.13,133.7,27.0,4.11,-4.16,5.85,135.36,15.0,4.14,-4.47,6.1,137.21,3.0,4.6,-4.66,6.55,135.34,0.267
2009-07-03 16:00:00,40.0,3.95,-3.29,5.14,129.78,28.0,3.9,-3.99,5.58,135.65,16.0,4.11,-4.37,6.0,136.72,4.0,4.45,-4.4,6.26,134.66,0.336
2009-07-03 17:00:00,41.0,4.4,-3.0,5.32,124.26,29.0,3.78,-3.67,5.27,134.1,17.0,4.17,-4.12,5.86,134.69,5.0,4.31,-4.07,5.93,133.35,0.237
2009-07-03 18:00:00,42.0,4.85,-3.0,5.71,121.72,30.0,3.83,-3.54,5.22,132.76,18.0,4.34,-3.91,5.84,132.0,6.0,4.38,-3.81,5.81,130.99,0.099
2009-07-03 19:00:00,43.0,5.13,-3.5,6.21,124.33,31.0,4.07,-3.84,5.6,133.38,19.0,4.63,-3.85,6.02,129.73,7.0,4.75,-3.7,6.02,127.89,0.128
2009-07-03 20:00:00,44.0,5.14,-4.19,6.63,129.22,32.0,4.32,-4.3,6.09,134.88,20.0,4.87,-3.87,6.22,128.46,8.0,5.13,-3.69,6.32,125.7,0.188
2009-07-03 21:00:00,45.0,4.81,-4.63,6.68,133.91,33.0,4.35,-4.5,6.26,135.99,21.0,4.87,-3.86,6.21,128.39,9.0,5.14,-3.69,6.33,125.67,0.188
2009-07-03 22:00:00,46.0,4.13,-4.5,6.11,137.45,34.0,4.0,-4.17,5.78,136.2,22.0,4.48,-3.72,5.83,129.71,10.0,4.53,-3.62,5.8,128.65,0.049
2009-07-03 23:00:00,47.0,3.29,-3.98,5.16,140.42,35.0,3.4,-3.54,4.91,136.15,23.0,3.82,-3.48,5.16,132.3,11.0,3.58,-3.44,4.96,133.83,0.049
2009-07-04 00:00:00,48.0,2.53,-3.37,4.22,143.09,36.0,2.74,-2.96,4.03,137.17,24.0,3.03,-3.14,4.36,136.0,12.0,2.73,-3.11,4.13,138.72,0.148
2009-07-04 01:00:00,37.0,2.18,-2.68,3.45,140.96,25.0,2.27,-2.75,3.56,140.47,13.0,2.28,-2.63,3.48,139.08,1.0,3.07,-3.16,4.4,135.8,0.079
2009-07-04 02:00:00,38.0,1.75,-2.66,3.18,146.71,26.0,1.66,-2.37,2.9,145.07,14.0,2.12,-2.17,3.03,135.62,2.0,2.74,-2.83,3.94,135.97,0.089
2009-07-04 03:00:00,39.0,1.46,-2.74,3.11,151.96,27.0,1.32,-2.09,2.48,147.67,15.0,2.01,-1.91,2.77,133.45,3.0,2.47,-2.66,3.63,137.14,0.168
2009-07-04 04:00:00,40.0,1.31,-2.81,3.1,154.93,28.0,1.34,-1.95,2.37,145.58,16.0,1.79,-1.97,2.66,137.75,4.0,2.26,-2.6,3.44,138.97,0.148
2009-07-04 05:00:00,41.0,1.24,-2.79,3.06,156.01,29.0,1.56,-1.88,2.44,140.37,17.0,1.52,-2.17,2.65,145.06,5.0,2.09,-2.56,3.3,140.78,0.04
2009-07-04 06:00:00,42.0,1.17,-2.64,2.89,156.15,30.0,1.79,-1.78,2.52,134.76,18.0,1.34,-2.26,2.63,149.46,6.0,1.92,-2.45,3.11,141.89,0.059
2009-07-04 07:00:00,43.0,1.05,-2.35,2.58,156.01,31.0,1.89,-1.59,2.47,130.12,19.0,1.34,-2.07,2.47,147.14,7.0,1.75,-2.22,2.83,141.71,0.326
2009-07-04 08:00:00,44.0,0.95,-2.07,2.28,155.28,32.0,1.86,-1.47,2.37,128.43,20.0,1.5,-1.79,2.33,140.04,8.0,1.66,-1.99,2.59,140.22,0.346
2009-07-04 09:00:00,45.0,0.99,-1.98,2.22,153.4,33.0,1.74,-1.62,2.38,132.89,21.0,1.76,-1.69,2.44,133.97,9.0,1.73,-1.92,2.59,138.02,0.455
2009-07-04 10:00:00,46.0,1.22,-2.21,2.53,151.12,34.0,1.58,-2.14,2.66,143.5,22.0,2.05,-1.98,2.85,134.1,10.0,2.01,-2.12,2.92,136.45,0.257
2009-07-04 11:00:00,47.0,1.5,-2.68,3.07,150.66,35.0,1.42,-2.84,3.18,153.44,23.0,2.3,-2.51,3.41,137.59,11.0,2.36,-2.45,3.41,136.1,0.247
2009-07-04 12:00:00,48.0,1.66,-3.22,3.62,152.76,36.0,1.29,-3.44,3.68,159.51,24.0,2.43,-3.06,3.9,141.6,12.0,2.59,-2.77,3.79,136.86,0.049
2009-07-04 13:00:00,37.0,1.21,-3.73,3.92,162.07,25.0,2.38,-3.43,4.17,145.2,13.0,2.57,-2.91,3.88,138.63,1.0,1.83,-3.49,3.94,152.34,0.0
2009-07-04 14:00:00,38.0,1.17,-3.74,3.91,162.64,26.0,2.23,-3.58,4.22,148.05,14.0,2.36,-2.89,3.73,140.79,2.0,1.8,-3.55,3.98,153.07,0.0
2009-07-04 15:00:00,39.0,1.14,-3.55,3.73,162.14,27.0,2.06,-3.5,4.06,149.53,15.0,2.09,-2.72,3.44,142.46,3.0,1.89,-3.37,3.86,150.65,0.01
2009-07-04 16:00:00,40.0,1.12,-3.24,3.43,160.93,28.0,1.94,-3.22,3.76,148.93,16.0,1.88,-2.46,3.1,142.55,4.0,2.04,-3.02,3.65,145.97,0.03
2009-07-04 17:00:00,41.0,1.14,-2.87,3.09,158.29,29.0,1.86,-2.84,3.39,146.83,17.0,1.78,-2.2,2.83,141.03,5.0,2.2,-2.68,3.47,140.52,0.059
2009-07-04 18:00:00,42.0,1.26,-2.45,2.75,152.79,30.0,1.77,-2.49,3.06,144.58,18.0,1.83,-2.08,2.77,138.7,6.0,2.34,-2.5,3.42,136.88,0.089
2009-07-04 19:00:00,43.0,1.48,-1.99,2.48,143.34,31.0,1.64,-2.25,2.78,144.01,19.0,2.01,-2.13,2.93,136.59,7.0,2.39,-2.57,3.51,137.09,0.109
2009-07-04 20:00:00,44.0,1.67,-1.45,2.21,131.0,32.0,1.35,-2.0,2.42,146.03,20.0,2.15,-2.03,2.96,133.24,8.0,2.23,-2.59,3.42,139.27,0.119
2009-07-04 21:00:00,45.0,1.64,-0.76,1.81,114.95,33.0,0.8,-1.57,1.76,153.06,21.0,2.01,-1.35,2.42,123.95,9.0,1.72,-2.17,2.77,141.46,0.099
2009-07-04 22:00:00,46.0,1.26,0.09,1.26,85.94,34.0,-0.08,-0.84,0.84,185.3,22.0,1.43,0.12,1.43,85.18,10.0,0.8,-1.04,1.31,142.54,0.089
2009-07-04 23:00:00,47.0,0.66,0.9,1.11,36.33,35.0,-1.09,0.0,1.09,270.13,23.0,0.62,1.85,1.95,18.39,11.0,-0.3,0.38,0.48,321.76,0.069
2009-07-05 00:00:00,48.0,0.02,1.4,1.4,0.62,36.0,-2.0,0.72,2.13,289.79,24.0,-0.12,3.12,3.12,357.74,12.0,-1.25,1.55,1.99,321.19,0.079
2009-07-05 01:00:00,37.0,-2.61,1.14,2.84,293.57,25.0,-0.56,3.41,3.45,350.71,13.0,-1.8,2.08,2.75,319.07,1.0,-0.36,1.4,1.45,345.45,0.059
2009-07-05 02:00:00,38.0,-2.87,1.36,3.18,295.3,26.0,-0.7,3.06,3.14,347.08,14.0,-2.01,2.17,2.96,317.11,2.0,-0.33,1.91,1.94,350.16,0.059
2009-07-05 03:00:00,39.0,-2.81,1.56,3.21,298.97,27.0,-0.63,2.63,2.7,346.48,15.0,-1.99,2.16,2.94,317.38,3.0,-0.01,2.18,2.18,359.73,0.069
2009-07-05 04:00:00,40.0,-2.45,1.86,3.08,307.12,28.0,-0.42,2.53,2.57,350.7,16.0,-1.84,2.34,2.97,321.81,4.0,0.5,2.23,2.28,12.71,0.049
2009-07-05 05:00:00,41.0,-1.92,2.18,2.91,318.6,29.0,-0.09,2.69,2.69,358.05,17.0,-1.56,2.59,3.02,328.94,5.0,1.08,2.08,2.35,27.4,0.0
2009-07-05 06:00:00,42.0,-1.36,2.39,2.75,330.43,30.0,0.31,2.85,2.87,6.17,18.0,-1.14,2.74,2.97,337.34,6.0,1.6,1.77,2.38,42.01,0.0
2009-07-05 07:00:00,43.0,-0.88,2.42,2.57,340.09,31.0,0.75,2.84,2.94,14.82,19.0,-0.6,2.66,2.73,347.34,7.0,1.95,1.33,2.36,55.76,0.0
2009-07-05 08:00:00,44.0,-0.47,2.37,2.41,348.83,32.0,1.2,2.59,2.85,24.93,20.0,-0.02,2.45,2.45,359.62,8.0,2.16,0.86,2.32,68.2,0.0
2009-07-05 09:00:00,45.0,-0.09,2.4,2.4,357.78,33.0,1.62,2.05,2.62,38.34,21.0,0.48,2.26,2.31,12.06,9.0,2.27,0.52,2.33,77.18,0.0
2009-07-05 10:00:00,46.0,0.28,2.63,2.64,6.09,34.0,1.96,1.23,2.31,57.8,22.0,0.82,2.21,2.35,20.28,10.0,2.33,0.38,2.37,80.78,0.0
2009-07-05 11:00:00,47.0,0.66,2.96,3.03,12.6,35.0,2.11,0.26,2.12,82.88,23.0,1.04,2.24,2.47,24.77,11.0,2.34,0.36,2.37,81.25,0.0
2009-07-05 12:00:00,48.0,1.06,3.25,3.42,17.99,36.0,1.94,-0.7,2.06,109.76,24.0,1.23,2.29,2.6,28.28,12.0,2.28,0.33,2.31,81.79,0.0
2009-07-05 13:00:00,37.0,1.42,-1.5,2.07,136.51,25.0,1.47,2.26,2.69,32.98,13.0,2.16,0.19,2.17,84.89,1.0,2.3,0.45,2.35,78.85,0.0
2009-07-05 14:00:00,38.0,0.81,-2.05,2.21,158.55,26.0,1.7,2.11,2.71,38.9,14.0,2.02,0.02,2.02,89.52,2.0,2.16,0.09,2.16,87.55,0.0
2009-07-05 15:00:00,39.0,0.42,-2.28,2.32,169.48,27.0,1.88,1.81,2.61,46.21,15.0,1.89,-0.1,1.89,92.95,3.0,1.98,-0.12,1.99,93.38,0.0
2009-07-05 16:00:00,40.0,0.52,-2.15,2.21,166.49,28.0,1.96,1.33,2.37,55.85,16.0,1.81,-0.08,1.82,92.47,4.0,1.81,-0.18,1.82,95.82,0.02
2009-07-05 17:00:00,41.0,0.98,-1.84,2.09,151.92,29.0,1.96,0.79,2.11,68.01,17.0,1.77,0.02,1.77,89.41,5.0,1.66,-0.11,1.66,93.93,0.069
2009-07-05 18:00:00,42.0,1.63,-1.59,2.28,134.33,30.0,1.91,0.32,1.94,80.56,18.0,1.74,0.1,1.74,86.57,6.0,1.58,0.09,1.58,86.81,0.099
2009-07-05 19:00:00,43.0,2.28,-1.57,2.77,124.5,31.0,1.84,0.03,1.84,89.18,19.0,1.69,0.14,1.69,85.32,7.0,1.59,0.41,1.64,75.46,0.138
2009-07-05 20:00:00,44.0,2.78,-1.65,3.24,120.71,32.0,1.72,-0.04,1.72,91.24,20.0,1.63,0.27,1.65,80.74,8.0,1.69,0.83,1.88,63.76,0.168
2009-07-05 21:00:00,45.0,3.0,-1.67,3.44,119.14,33.0,1.5,0.16,1.51,84.09,21.0,1.58,0.68,1.72,66.78,9.0,1.87,1.32,2.29,54.78,0.168
2009-07-05 22:00:00,46.0,2.86,-1.51,3.23,117.78,34.0,1.16,0.56,1.29,64.34,22.0,1.54,1.46,2.13,46.64,10.0,2.09,1.79,2.75,49.46,0.128
2009-07-05 23:00:00,47.0,2.5,-1.25,2.8,116.6,35.0,0.83,0.84,1.18,44.83,23.0,1.48,2.26,2.7,33.29,11.0,2.2,1.93,2.93,48.86,0.119
2009-07-06 00:00:00,48.0,2.15,-1.08,2.41,116.63,36.0,0.65,0.57,0.87,48.63,24.0,1.34,2.62,2.94,27.15,12.0,2.03,1.36,2.45,56.16,0.119
2009-07-06 01:00:00,37.0,0.71,-0.44,0.84,121.71,25.0,1.1,2.24,2.5,26.17,13.0,1.48,-0.04,1.48,91.63,1.0,0.41,-0.68,0.8,149.07,0.158
2009-07-06 02:00:00,38.0,0.87,-1.59,1.82,151.21,26.0,0.87,1.52,1.75,29.75,14.0,0.79,-1.53,1.72,152.77,2.0,-0.4,-1.71,1.76,192.98,0.168
2009-07-06 03:00:00,39.0,0.93,-2.07,2.27,155.66,27.0,0.77,0.99,1.26,37.97,15.0,0.26,-2.12,2.13,172.93,3.0,-0.52,-1.82,1.9,195.99,0.119
2009-07-06 04:00:00,40.0,0.77,-1.33,1.54,149.75,28.0,0.91,1.05,1.39,41.02,16.0,0.15,-1.18,1.19,172.72,4.0,-0.16,-1.32,1.33,187.04,0.128
2009-07-06 05:00:00,41.0,0.6,0.08,0.61,82.6,29.0,1.2,1.43,1.87,40.1,17.0,0.4,0.48,0.62,39.3,5.0,0.46,-0.64,0.79,144.31,0.257
2009-07-06 06:00:00,42.0,0.72,1.33,1.51,28.35,30.0,1.51,1.7,2.27,41.69,18.0,0.87,1.71,1.92,26.98,6.0,1.13,-0.25,1.16,102.62,0.079
2009-07-06 07:00:00,43.0,1.28,1.78,2.2,35.63,31.0,1.75,1.55,2.34,48.48,19.0,1.44,1.66,2.2,40.97,7.0,1.64,-0.46,1.7,105.6,0.03
2009-07-06 08:00:00,44.0,1.95,1.59,2.52,50.92,32.0,2.0,1.17,2.31,59.66,20.0,1.98,0.83,2.15,67.27,8.0,1.95,-0.96,2.17,116.26,0.03
2009-07-06 09:00:00,45.0,2.27,1.06,2.51,65.05,33.0,2.35,0.85,2.5,70.19,21.0,2.37,0.04,2.37,88.96,9.0,2.03,-1.31,2.41,122.82,0.049
2009-07-06 10:00:00,46.0,1.92,0.48,1.98,75.98,34.0,2.87,0.77,2.97,74.97,22.0,2.53,-0.09,2.53,92.13,10.0,1.91,-1.17,2.24,121.47,0.119
2009-07-06 11:00:00,47.0,1.13,-0.05,1.13,92.47,35.0,3.36,0.65,3.42,78.99,23.0,2.61,0.2,2.62,85.7,11.0,1.82,-0.7,1.95,111.18,0.069
2009-07-06 12:00:00,48.0,0.29,-0.47,0.55,148.3,36.0,3.58,0.1,3.58,88.45,24.0,2.82,0.48,2.86,80.3,12.0,2.03,-0.2,2.04,95.63,0.128
2009-07-06 13:00:00,37.0,3.38,-1.14,3.56,108.64,25.0,3.3,0.43,3.32,82.6,13.0,2.71,0.1,2.72,87.89,1.0,3.77,-1.6,4.09,113.03,0.049
2009-07-06 14:00:00,38.0,2.94,-2.65,3.96,131.94,26.0,3.93,0.09,3.93,88.74,14.0,3.67,0.11,3.67,88.34,2.0,4.15,-1.76,4.5,112.96,0.069
2009-07-06 15:00:00,39.0,2.58,-3.86,4.64,146.24,27.0,4.53,-0.39,4.54,94.97,15.0,4.6,-0.23,4.6,92.87,3.0,4.59,-1.99,5.0,113.37,0.326
2009-07-06 16:00:00,40.0,2.5,-4.36,5.02,150.21,28.0,4.96,-0.88,5.04,100.1,16.0,5.25,-0.91,5.33,99.8,4.0,5.05,-2.24,5.53,113.86,0.405
2009-07-06 17:00:00,41.0,2.62,-4.33,5.06,148.81,29.0,5.28,-1.34,5.45,104.28,17.0,5.63,-1.7,5.88,106.81,5.0,5.47,-2.46,6.0,114.19,0.366
2009-07-06 18:00:00,42.0,2.81,-4.11,4.98,145.59,30.0,5.58,-1.75,5.85,107.46,18.0,5.81,-2.34,6.27,111.94,6.0,5.8,-2.61,6.36,114.21,0.316
2009-07-06 19:00:00,43.0,2.91,-3.98,4.93,143.84,31.0,5.87,-2.1,6.23,109.64,19.0,5.84,-2.62,6.4,114.16,7.0,5.97,-2.63,6.52,113.77,0.247
2009-07-06 20:00:00,44.0,2.68,-4.06,4.86,146.61,32.0,5.86,-2.34,6.31,111.79,20.0,5.67,-2.59,6.23,114.58,8.0,5.91,-2.45,6.4,112.52,0.217
2009-07-06 21:00:00,45.0,1.87,-4.43,4.8,157.09,33.0,5.15,-2.47,5.71,115.6,21.0,5.22,-2.38,5.73,114.48,9.0,5.55,-2.0,5.9,109.78,0.277
2009-07-06 22:00:00,46.0,0.39,-5.08,5.09,175.66,34.0,3.55,-2.5,4.34,125.17,22.0,4.44,-2.12,4.92,115.52,10.0,4.83,-1.29,5.0,104.91,0.128
2009-07-06 23:00:00,47.0,-1.3,-5.75,5.89,192.72,35.0,1.52,-2.67,3.08,150.42,23.0,3.39,-2.1,3.99,121.78,11.0,3.86,-0.77,3.94,101.22,0.059
2009-07-07 00:00:00,48.0,-2.56,-6.11,6.63,202.7,36.0,-0.29,-3.28,3.3,185.04,24.0,2.13,-2.62,3.38,140.81,12.0,2.79,-0.98,2.96,109.4,0.03
2009-07-07 01:00:00,37.0,-1.37,-4.45,4.66,197.17,25.0,0.77,-3.79,3.86,168.51,13.0,1.74,-2.24,2.83,142.13,1.0,2.36,-2.36,3.34,134.94,0.0
2009-07-07 02:00:00,38.0,-1.8,-5.61,5.89,197.81,26.0,-0.46,-5.01,5.03,185.27,14.0,0.76,-3.82,3.89,168.8,2.0,1.06,-3.34,3.51,162.37,0.02
2009-07-07 03:00:00,39.0,-1.78,-6.05,6.3,196.39,27.0,-1.29,-5.51,5.66,193.17,15.0,-0.12,-4.79,4.79,181.4,3.0,0.17,-3.62,3.63,177.26,0.336
