date,"(0, 'hors')","(0, 'u')","(0, 'v')","(0, 'ws')","(0, 'wd')","(1, 'hors')","(1, 'u')","(1, 'v')","(1, 'ws')","(1, 'wd')","(2, 'hors')","(2, 'u')","(2, 'v')","(2, 'ws')","(2, 'wd')","(3, 'hors')","(3, 'u')","(3, 'v')","(3, 'ws')","(3, 'wd')",wp1
2009-07-02 16:00:00,40.0,0.85,-1.01,1.32,139.82,28.0,0.33,-1.16,1.21,164.07,16.0,1.17,-1.94,2.26,148.97,4.0,0.99,-2.37,2.57,157.24,0.01
2009-07-02 17:00:00,41.0,1.58,-0.92,1.83,120.33,29.0,0.64,-1.16,1.32,151.25,17.0,1.4,-2.1,2.52,146.21,5.0,1.07,-2.4,2.63,156.03,0.01
2009-07-02 18:00:00,42.0,2.26,-1.09,2.51,115.88,30.0,1.06,-1.26,1.65,139.98,18.0,1.64,-2.39,2.9,145.54,6.0,1.23,-2.48,2.76,153.58,0.01
2009-07-02 19:00:00,43.0,2.78,-1.57,3.19,119.47,31.0,1.71,-1.54,2.3,132.08,19.0,1.95,-2.85,3.46,145.57,7.0,1.55,-2.62,3.04,149.37,0.01
2009-07-02 20:00:00,44.0,3.07,-2.13,3.74,124.77,32.0,2.35,-1.92,3.04,129.21,20.0,2.26,-3.32,4.02,145.73,8.0,1.97,-2.76,3.39,144.51,0.01
2009-07-02 21:00:00,45.0,3.07,-2.5,3.96,129.13,33.0,2.67,-2.26,3.5,130.26,21.0,2.44,-3.58,4.33,145.78,9.0,2.39,-2.81,3.69,139.6,0.08
2009-07-02 22:00:00,46.0,2.75,-2.46,3.69,131.85,34.0,2.46,-2.46,3.48,135.0,22.0,2.39,-3.47,4.21,145.51,10.0,2.74,-2.71,3.85,134.69,0.025
2009-07-02 23:00:00,47.0,2.3,-2.18,3.17,133.5,35.0,1.99,-2.48,3.18,141.23,23.0,2.21,-3.09,3.8,144.44,11.0,2.93,-2.47,3.83,130.17,0.08
2009-07-03 00:00:00,48.0,1.93,-1.87,2.69,134.12,36.0,1.63,-2.29,2.81,144.5,24.0,2.03,-2.57,3.27,141.68,12.0,2.91,-2.16,3.62,126.63,0.201
2009-07-03 01:00:00,37.0,1.65,-1.88,2.5,138.64,25.0,1.96,-2.04,2.83,136.19,13.0,2.65,-1.82,3.21,124.46,1.0,2.06,-2.14,2.97,136.14,0.12
2009-07-03 02:00:00,38.0,1.94,-1.38,2.38,125.31,26.0,2.0,-1.57,2.54,128.18,14.0,2.33,-1.48,2.77,122.46,2.0,2.12,-1.92,2.86,132.13,0.035
2009-07-03 03:00:00,39.0,2.27,-0.92,2.45,111.98,27.0,2.12,-1.2,2.44,119.41,15.0,2.21,-1.21,2.52,118.82,3.0,2.37,-1.71,2.93,125.85,0.05
2009-07-03 04:00:00,40.0,2.46,-0.61,2.54,103.99,28.0,2.3,-0.95,2.49,112.37,16.0,2.42,-1.03,2.63,113.11,4.0,2.74,-1.53,3.14,119.18,0.08
2009-07-03 05:00:00,41.0,2.5,-0.45,2.54,100.17,29.0,2.51,-0.82,2.64,108.19,17.0,2.84,-0.91,2.98,107.83,5.0,3.13,-1.36,3.41,113.51,0.065
2009-07-03 06:00:00,42.0,2.42,-0.37,2.45,98.76,30.0,2.71,-0.82,2.83,106.81,18.0,3.25,-0.81,3.35,104.05,6.0,3.42,-1.19,3.63,109.2,0.14
2009-07-03 07:00:00,43.0,2.28,-0.34,2.3,98.6,31.0,2.91,-0.91,3.05,107.43,19.0,3.49,-0.71,3.56,101.43,7.0,3.57,-1.03,3.72,106.16,0.08
2009-07-03 08:00:00,44.0,2.29,-0.36,2.32,99.0,32.0,3.16,-1.04,3.33,108.24,20.0,3.63,-0.63,3.69,99.91,8.0,3.65,-0.96,3.77,104.81,0.055
2009-07-03 09:00:00,45.0,2.7,-0.43,2.74,99.14,33.0,3.57,-1.13,3.74,107.63,21.0,3.81,-0.66,3.87,99.86,9.0,3.8,-1.08,3.95,105.91,0.025
2009-07-03 10:00:00,46.0,3.65,-0.57,3.7,98.82,34.0,4.15,-1.15,4.3,105.46,22.0,4.11,-0.84,4.19,101.53,10.0,4.1,-1.45,4.35,109.48,0.04
2009-07-03 11:00:00,47.0,4.78,-0.75,4.84,98.94,35.0,4.73,-1.2,4.88,104.21,23.0,4.44,-1.18,4.59,104.84,11.0,4.45,-1.99,4.87,114.04,0.1
2009-07-03 12:00:00,48.0,5.62,-0.98,5.7,99.9,36.0,5.08,-1.44,5.28,105.79,24.0,4.7,-1.69,4.99,109.74,12.0,4.71,-2.57,5.37,118.64,0.175
2009-07-03 13:00:00,37.0,5.06,-1.95,5.42,111.06,25.0,4.8,-2.34,5.34,116.04,13.0,4.79,-3.11,5.71,123.01,1.0,3.73,-2.93,4.74,128.18,0.13
2009-07-03 14:00:00,38.0,4.87,-2.54,5.49,117.53,26.0,4.8,-3.02,5.68,122.19,14.0,4.78,-3.55,5.96,126.57,2.0,3.91,-3.58,5.3,132.5,0.095
2009-07-03 15:00:00,39.0,4.82,-2.95,5.66,121.48,27.0,4.83,-3.58,6.01,126.51,15.0,4.86,-3.86,6.21,128.44,3.0,4.42,-4.01,5.97,132.24,0.095
2009-07-03 16:00:00,40.0,5.13,-3.01,5.95,120.41,28.0,4.97,-3.88,6.31,128.0,16.0,5.14,-4.02,6.52,128.0,4.0,5.13,-4.25,6.66,129.64,0.19
2009-07-03 17:00:00,41.0,5.66,-2.83,6.33,116.6,29.0,5.22,-3.94,6.54,127.02,17.0,5.55,-4.02,6.85,125.89,5.0,5.85,-4.29,7.26,126.24,0.221
2009-07-03 18:00:00,42.0,6.18,-2.62,6.71,112.96,30.0,5.59,-3.78,6.75,124.08,18.0,5.99,-3.88,7.14,122.88,6.0,6.4,-4.14,7.62,122.86,0.226
2009-07-03 19:00:00,43.0,6.53,-2.52,7.0,111.15,31.0,6.03,-3.46,6.95,119.83,19.0,6.37,-3.61,7.32,119.55,7.0,6.65,-3.81,7.67,119.83,0.301
2009-07-03 20:00:00,44.0,6.68,-2.53,7.14,110.75,32.0,6.4,-3.1,7.11,115.85,20.0,6.62,-3.32,7.41,116.63,8.0,6.68,-3.44,7.52,117.26,0.421
2009-07-03 21:00:00,45.0,6.68,-2.58,7.16,111.08,33.0,6.54,-2.86,7.14,113.65,21.0,6.7,-3.11,7.38,114.89,9.0,6.63,-3.17,7.35,115.55,0.486
2009-07-03 22:00:00,46.0,6.55,-2.6,7.05,111.66,34.0,6.33,-2.84,6.94,114.17,22.0,6.56,-3.04,7.23,114.87,10.0,6.6,-3.09,7.28,115.09,0.476
2009-07-03 23:00:00,47.0,6.26,-2.57,6.77,112.31,35.0,5.84,-2.89,6.52,116.35,23.0,6.2,-3.0,6.88,115.84,11.0,6.47,-3.08,7.17,115.46,0.476
2009-07-04 00:00:00,48.0,5.77,-2.45,6.27,112.97,36.0,5.21,-2.83,5.93,118.52,24.0,5.62,-2.83,6.3,116.74,12.0,6.12,-2.98,6.81,116.0,0.521
2009-07-04 01:00:00,37.0,4.55,-2.52,5.2,118.98,25.0,4.87,-2.44,5.45,116.57,13.0,5.45,-2.68,6.07,116.17,1.0,5.46,-2.26,5.91,112.45,0.476
2009-07-04 02:00:00,38.0,3.96,-2.08,4.48,117.73,26.0,4.1,-1.95,4.54,115.45,14.0,4.65,-2.26,5.17,115.93,2.0,4.87,-2.29,5.38,115.22,0.501
2009-07-04 03:00:00,39.0,3.55,-1.71,3.94,115.67,27.0,3.5,-1.58,3.84,114.26,15.0,3.97,-1.88,4.39,115.4,3.0,4.39,-2.17,4.89,116.34,0.662
2009-07-04 04:00:00,40.0,3.37,-1.53,3.71,114.43,28.0,3.19,-1.45,3.5,114.39,16.0,3.58,-1.66,3.95,114.82,4.0,4.0,-1.96,4.45,116.08,0.747
2009-07-04 05:00:00,41.0,3.31,-1.51,3.64,114.52,29.0,3.05,-1.44,3.38,115.32,17.0,3.36,-1.52,3.68,114.37,5.0,3.67,-1.73,4.06,115.24,0.622
2009-07-04 06:00:00,42.0,3.19,-1.54,3.54,115.73,30.0,2.9,-1.39,3.21,115.61,18.0,3.09,-1.38,3.38,114.04,6.0,3.35,-1.57,3.7,115.13,0.406
2009-07-04 07:00:00,43.0,2.91,-1.55,3.3,118.01,31.0,2.62,-1.18,2.87,114.34,19.0,2.66,-1.18,2.91,113.85,7.0,3.02,-1.55,3.4,117.07,0.19
2009-07-04 08:00:00,44.0,2.63,-1.62,3.09,121.57,32.0,2.4,-1.06,2.62,113.85,20.0,2.3,-1.05,2.52,114.54,8.0,2.83,-1.66,3.28,120.38,0.11
2009-07-04 09:00:00,45.0,2.54,-1.83,3.13,125.78,33.0,2.51,-1.33,2.84,118.02,21.0,2.29,-1.16,2.57,116.95,9.0,2.95,-1.91,3.52,122.89,0.075
2009-07-04 10:00:00,46.0,2.8,-2.26,3.6,128.87,34.0,3.1,-2.19,3.8,125.17,22.0,2.83,-1.63,3.27,119.97,10.0,3.49,-2.28,4.17,123.15,0.135
2009-07-04 11:00:00,47.0,3.37,-2.82,4.39,129.95,35.0,3.95,-3.28,5.13,129.74,23.0,3.71,-2.32,4.37,122.03,11.0,4.25,-2.73,5.05,122.74,0.11
2009-07-04 12:00:00,48.0,4.14,-3.4,5.35,129.42,36.0,4.69,-4.15,6.26,131.48,24.0,4.57,-3.01,5.47,123.41,12.0,4.93,-3.21,5.88,123.03,0.201
2009-07-04 13:00:00,37.0,5.07,-4.45,6.75,131.22,25.0,5.15,-3.55,6.25,124.56,13.0,5.32,-3.66,6.46,124.48,1.0,4.9,-4.56,6.7,132.94,0.386
2009-07-04 14:00:00,38.0,5.15,-4.34,6.73,130.11,26.0,5.43,-3.89,6.68,125.63,14.0,5.41,-4.03,6.75,126.69,2.0,4.99,-4.55,6.75,132.32,0.461
2009-07-04 15:00:00,39.0,5.06,-4.12,6.52,129.15,27.0,5.44,-4.04,6.78,126.61,15.0,5.24,-4.28,6.77,129.28,3.0,4.85,-4.5,6.61,132.85,0.451
2009-07-04 16:00:00,40.0,4.92,-4.02,6.35,129.29,28.0,5.24,-4.03,6.61,127.55,16.0,4.88,-4.39,6.56,131.93,4.0,4.56,-4.41,6.34,134.06,0.376
2009-07-04 17:00:00,41.0,4.78,-4.09,6.29,130.59,29.0,4.96,-4.0,6.37,128.83,17.0,4.56,-4.41,6.34,134.02,5.0,4.3,-4.32,6.09,135.15,0.266
2009-07-04 18:00:00,42.0,4.68,-4.31,6.36,132.69,30.0,4.76,-4.11,6.29,130.81,18.0,4.51,-4.43,6.32,134.46,6.0,4.26,-4.26,6.02,135.02,0.241
2009-07-04 19:00:00,43.0,4.61,-4.63,6.54,135.08,31.0,4.71,-4.45,6.49,133.38,19.0,4.87,-4.5,6.63,132.75,7.0,4.54,-4.24,6.21,133.05,0.236
2009-07-04 20:00:00,44.0,4.47,-4.79,6.55,136.99,32.0,4.64,-4.75,6.64,135.67,20.0,5.23,-4.45,6.87,130.4,8.0,4.86,-4.11,6.36,130.23,0.226
2009-07-04 21:00:00,45.0,4.09,-4.52,6.1,137.86,33.0,4.29,-4.63,6.32,137.18,21.0,5.1,-4.08,6.53,128.7,9.0,4.83,-3.68,6.07,127.34,0.271
2009-07-04 22:00:00,46.0,3.41,-3.65,5.0,136.92,34.0,3.54,-3.87,5.24,137.51,22.0,4.16,-3.27,5.3,128.19,10.0,4.22,-2.87,5.1,124.22,0.271
2009-07-04 23:00:00,47.0,2.7,-2.46,3.65,132.35,35.0,2.7,-2.72,3.84,135.24,23.0,2.92,-2.24,3.68,127.53,11.0,3.35,-1.92,3.86,119.72,0.296
2009-07-05 00:00:00,48.0,2.29,-1.35,2.65,120.46,36.0,2.2,-1.6,2.72,126.06,24.0,2.07,-1.3,2.45,122.0,12.0,2.71,-1.16,2.95,113.22,0.19
2009-07-05 01:00:00,37.0,2.34,-0.83,2.48,109.42,25.0,2.12,-0.66,2.22,107.36,13.0,2.63,-0.86,2.77,108.06,1.0,3.52,-1.02,3.66,106.24,0.12
2009-07-05 02:00:00,38.0,2.87,-0.38,2.89,97.47,26.0,2.73,-0.25,2.74,95.16,14.0,2.93,-0.86,3.05,106.35,2.0,3.22,-0.85,3.33,104.72,0.195
2009-07-05 03:00:00,39.0,3.39,-0.16,3.39,92.69,27.0,3.35,0.13,3.35,87.75,15.0,3.3,-0.94,3.43,105.85,3.0,3.11,-0.67,3.18,102.23,0.281
2009-07-05 04:00:00,40.0,3.62,-0.09,3.62,91.43,28.0,3.58,0.59,3.62,80.64,16.0,3.51,-0.91,3.62,104.51,4.0,3.12,-0.51,3.17,99.29,0.221
2009-07-05 05:00:00,41.0,3.62,-0.12,3.62,91.91,29.0,3.49,1.02,3.63,73.74,17.0,3.57,-0.77,3.65,102.25,5.0,3.21,-0.38,3.24,96.8,0.14
2009-07-05 06:00:00,42.0,3.55,-0.21,3.56,93.41,30.0,3.3,1.25,3.53,69.26,18.0,3.57,-0.59,3.62,99.42,6.0,3.32,-0.32,3.34,95.47,0.216
2009-07-05 07:00:00,43.0,3.54,-0.32,3.56,95.12,31.0,3.19,1.17,3.39,69.89,19.0,3.6,-0.4,3.62,96.38,7.0,3.39,-0.32,3.41,95.41,0.281
2009-07-05 08:00:00,44.0,3.58,-0.36,3.6,95.72,32.0,3.19,0.84,3.29,75.29,20.0,3.62,-0.18,3.62,92.91,8.0,3.43,-0.32,3.44,95.31,0.206
2009-07-05 09:00:00,45.0,3.6,-0.25,3.61,93.93,33.0,3.31,0.38,3.33,83.51,21.0,3.59,0.1,3.59,88.48,9.0,3.43,-0.22,3.43,93.59,0.185
2009-07-05 10:00:00,46.0,3.58,0.06,3.58,89.04,34.0,3.55,-0.12,3.55,91.91,22.0,3.48,0.44,3.51,82.76,10.0,3.41,0.03,3.41,89.44,0.246
2009-07-05 11:00:00,47.0,3.53,0.43,3.56,83.04,35.0,3.81,-0.65,3.87,99.62,23.0,3.32,0.76,3.41,77.06,11.0,3.4,0.27,3.41,85.52,0.266
2009-07-05 12:00:00,48.0,3.52,0.69,3.58,78.91,36.0,4.0,-1.23,4.18,107.07,24.0,3.15,0.94,3.29,73.44,12.0,3.44,0.27,3.45,85.48,0.165
2009-07-05 13:00:00,37.0,4.04,-1.87,4.45,114.81,25.0,3.01,0.88,3.14,73.68,13.0,3.56,-0.09,3.56,91.44,1.0,3.53,0.43,3.55,83.01,0.025
2009-07-05 14:00:00,38.0,3.98,-2.49,4.7,122.05,26.0,2.95,0.67,3.02,77.26,14.0,3.66,-0.67,3.72,100.35,2.0,3.94,-0.06,3.94,90.84,0.01
2009-07-05 15:00:00,39.0,3.94,-3.03,4.97,127.59,27.0,3.02,0.4,3.05,82.43,15.0,3.66,-1.24,3.87,108.78,3.0,4.06,-0.56,4.1,97.9,0.0
2009-07-05 16:00:00,40.0,3.97,-3.41,5.24,130.65,28.0,3.25,0.16,3.25,87.2,16.0,3.5,-1.64,3.87,115.06,4.0,3.98,-1.03,4.11,104.57,0.01
2009-07-05 17:00:00,41.0,4.11,-3.66,5.5,131.65,29.0,3.55,-0.12,3.55,91.96,17.0,3.35,-1.84,3.82,118.78,5.0,3.85,-1.38,4.09,109.68,0.035
2009-07-05 18:00:00,42.0,4.34,-3.8,5.77,131.19,30.0,3.81,-0.53,3.85,97.96,18.0,3.4,-1.88,3.89,118.86,6.0,3.82,-1.48,4.1,111.21,0.03
2009-07-05 19:00:00,43.0,4.62,-3.85,6.01,129.85,31.0,3.94,-1.12,4.09,105.89,19.0,3.79,-1.79,4.19,115.24,7.0,3.99,-1.31,4.2,108.12,0.02
2009-07-05 20:00:00,44.0,4.69,-3.73,5.99,128.48,32.0,3.83,-1.73,4.2,114.23,20.0,4.23,-1.61,4.53,110.89,8.0,4.17,-1.01,4.29,103.66,0.045
2009-07-05 21:00:00,45.0,4.26,-3.3,5.39,127.81,33.0,3.42,-2.14,4.03,122.06,21.0,4.34,-1.4,4.56,107.86,9.0,4.1,-0.83,4.18,101.39,0.07
2009-07-05 22:00:00,46.0,3.18,-2.53,4.07,128.55,34.0,2.65,-2.21,3.45,129.88,22.0,3.89,-1.18,4.06,106.89,10.0,3.61,-0.89,3.72,103.82,0.085
2009-07-05 23:00:00,47.0,1.93,-1.65,2.54,130.52,35.0,1.7,-2.03,2.65,140.2,23.0,3.16,-0.96,3.31,106.88,11.0,2.97,-1.05,3.14,109.42,0.065
2009-07-06 00:00:00,48.0,1.15,-0.96,1.5,129.98,36.0,0.77,-1.76,1.92,156.29,24.0,2.61,-0.74,2.71,105.76,12.0,2.51,-1.06,2.73,112.95,0.015
2009-07-06 01:00:00,37.0,0.07,-1.48,1.48,177.4,25.0,2.54,-0.51,2.59,101.45,13.0,2.5,-0.81,2.63,107.86,1.0,2.81,-0.95,2.97,108.7,0.01
2009-07-06 02:00:00,38.0,-0.32,-1.14,1.19,195.88,26.0,2.77,-0.33,2.79,96.81,14.0,2.74,-0.51,2.78,100.47,2.0,2.79,-0.95,2.94,108.75,0.035
2009-07-06 03:00:00,39.0,-0.33,-0.61,0.7,208.66,27.0,3.03,-0.24,3.04,94.47,15.0,2.92,-0.49,2.96,99.57,3.0,2.57,-1.23,2.85,115.61,0.09
2009-07-06 04:00:00,40.0,0.06,0.17,0.18,19.47,28.0,3.08,-0.25,3.09,94.66,16.0,2.84,-0.95,3.0,108.47,4.0,2.25,-1.65,2.79,126.18,0.115
2009-07-06 05:00:00,41.0,0.69,1.05,1.26,33.51,29.0,2.98,-0.29,2.99,95.59,17.0,2.61,-1.47,2.99,119.37,5.0,1.98,-1.93,2.77,134.25,0.06
2009-07-06 06:00:00,42.0,1.36,1.83,2.28,36.61,30.0,2.85,-0.25,2.86,94.98,18.0,2.41,-1.49,2.84,121.75,6.0,1.91,-1.79,2.62,133.12,0.05
2009-07-06 07:00:00,43.0,1.87,2.34,3.0,38.69,31.0,2.8,-0.08,2.8,91.61,19.0,2.41,-0.68,2.5,105.79,7.0,2.14,-1.07,2.4,116.54,0.03
2009-07-06 08:00:00,44.0,2.13,2.47,3.26,40.79,32.0,2.76,0.0,2.76,89.98,20.0,2.55,0.49,2.6,79.24,8.0,2.54,-0.13,2.54,92.97,0.0
2009-07-06 09:00:00,45.0,2.05,2.14,2.97,43.81,33.0,2.62,-0.29,2.64,96.35,21.0,2.77,1.31,3.07,64.73,9.0,2.9,0.53,2.94,79.63,0.0
2009-07-06 10:00:00,46.0,1.64,1.35,2.12,50.42,34.0,2.33,-1.11,2.58,115.4,22.0,2.98,1.28,3.25,66.69,10.0,3.09,0.56,3.14,79.78,0.04
2009-07-06 11:00:00,47.0,1.17,0.43,1.25,70.03,35.0,2.01,-2.07,2.89,135.81,23.0,3.08,0.66,3.15,77.91,11.0,3.23,0.14,3.23,87.43,0.04
2009-07-06 12:00:00,48.0,1.04,-0.23,1.06,102.67,36.0,1.82,-2.67,3.23,145.78,24.0,2.98,-0.12,2.99,92.38,12.0,3.48,-0.38,3.5,96.18,0.09
2009-07-06 13:00:00,37.0,1.88,-2.56,3.18,143.65,25.0,2.66,-0.71,2.75,104.88,13.0,3.96,-0.75,4.03,100.69,1.0,4.15,-1.26,4.34,106.87,0.125
2009-07-06 14:00:00,38.0,2.27,-2.04,3.05,131.88,26.0,2.42,-1.04,2.63,113.22,14.0,4.59,-1.0,4.7,102.26,2.0,4.79,-1.57,5.05,108.15,0.085
2009-07-06 15:00:00,39.0,3.02,-1.56,3.4,117.41,27.0,2.63,-1.14,2.87,113.42,15.0,5.25,-1.23,5.39,103.22,3.0,5.34,-1.82,5.64,108.84,0.055
2009-07-06 16:00:00,40.0,4.09,-1.5,4.36,110.08,28.0,3.53,-1.07,3.68,106.91,16.0,5.83,-1.52,6.02,104.6,4.0,5.77,-2.0,6.1,109.15,0.085
2009-07-06 17:00:00,41.0,5.23,-1.75,5.52,108.53,29.0,4.7,-1.01,4.8,102.13,17.0,6.31,-1.77,6.55,105.64,5.0,6.11,-2.06,6.45,108.67,0.211
2009-07-06 18:00:00,42.0,6.09,-2.14,6.45,109.39,30.0,5.58,-1.16,5.7,101.76,18.0,6.69,-1.85,6.94,105.46,6.0,6.4,-1.95,6.69,106.91,0.266
2009-07-06 19:00:00,43.0,6.4,-2.51,6.88,111.41,31.0,5.78,-1.66,6.01,106.04,19.0,6.94,-1.71,7.15,103.87,7.0,6.64,-1.64,6.84,103.9,0.185
2009-07-06 20:00:00,44.0,6.24,-2.85,6.86,114.52,32.0,5.47,-2.32,5.94,112.99,20.0,6.9,-1.6,7.08,103.03,8.0,6.62,-1.39,6.77,101.89,0.16
2009-07-06 21:00:00,45.0,5.76,-3.18,6.58,118.95,33.0,4.99,-2.88,5.76,119.96,21.0,6.37,-1.81,6.62,105.82,9.0,6.12,-1.5,6.3,103.77,0.075
2009-07-06 22:00:00,46.0,5.08,-3.51,6.17,124.62,34.0,4.62,-3.12,5.58,124.08,22.0,5.27,-2.51,5.84,115.42,10.0,5.0,-2.12,5.43,112.94,0.175
2009-07-06 23:00:00,47.0,4.34,-3.65,5.67,130.07,35.0,4.27,-3.04,5.24,125.42,23.0,3.93,-3.27,5.11,129.73,11.0,3.6,-2.84,4.58,128.26,0.12
2009-07-07 00:00:00,48.0,3.67,-3.42,5.01,132.98,36.0,3.8,-2.64,4.63,124.82,24.0,2.79,-3.52,4.49,141.54,12.0,2.35,-3.12,3.91,142.94,0.02
2009-07-07 01:00:00,37.0,3.13,-2.0,3.71,122.61,25.0,2.2,-2.87,3.62,142.58,13.0,1.61,-2.59,3.05,148.11,1.0,2.3,-2.16,3.15,133.26,0.05
2009-07-07 02:00:00,38.0,2.44,-1.28,2.75,117.63,26.0,2.06,-1.73,2.69,130.06,14.0,1.34,-1.63,2.1,140.57,2.0,1.95,-1.51,2.46,127.73,0.07
