1.380,-0.900,1.650,123.040,1.420,-1.780,2.280,141.490,2.300,-1.730,2.880,127.030,2.620,-1.470,3.010,119.350,0.000
1.300,-0.570,1.420,113.670,1.730,-1.440,2.250,129.740,2.600,-1.680,3.090,122.890,3.080,-1.800,3.570,120.370,0.000
1.600,-0.550,1.690,109.020,2.300,-1.440,2.710,122.140,3.150,-1.980,3.720,122.170,3.710,-2.540,4.490,124.450,0.013
2.140,-0.790,2.290,110.310,2.950,-1.700,3.400,120.010,3.790,-2.430,4.500,122.610,4.340,-3.370,5.500,127.830,0.039
2.760,-1.210,3.020,113.740,3.460,-2.060,4.030,120.700,4.320,-2.730,5.110,122.270,4.820,-3.950,6.230,129.360,0.447
3.290,-1.720,3.710,117.570,3.690,-2.370,4.390,122.750,4.580,-2.700,5.320,120.490,5.010,-4.060,6.450,128.990,0.526
3.680,-2.160,4.270,120.430,3.720,-2.640,4.560,125.330,4.640,-2.540,5.300,118.710,4.980,-3.880,6.320,127.930,0.382
3.920,-2.400,4.600,121.470,3.680,-2.840,4.660,127.660,4.630,-2.570,5.290,119.080,4.850,-3.750,6.130,127.700,0.342
4.030,-2.350,4.670,120.290,3.710,-3.000,4.770,128.920,4.620,-2.990,5.500,122.910,4.710,-3.890,6.110,129.560,0.316
4.080,-2.190,4.630,118.220,3.850,-3.080,4.930,128.610,4.620,-3.600,5.860,127.960,4.600,-4.230,6.250,132.640,0.158
4.200,-2.150,4.720,117.150,4.120,-3.050,5.130,126.460,4.580,-4.110,6.160,131.920,4.530,-4.620,6.470,135.600,0.145
4.520,-2.910,5.380,122.750,4.490,-4.310,6.220,133.790,4.510,-4.930,6.680,137.530,4.780,-4.920,6.860,135.810,0.158
4.920,-2.770,5.650,119.430,4.400,-4.260,6.130,134.090,4.540,-5.110,6.830,138.400,5.090,-4.980,7.120,134.390,0.132
5.160,-2.790,5.860,118.390,4.370,-4.140,6.020,133.440,4.580,-5.150,6.890,138.340,5.190,-5.000,7.200,133.940,0.184
5.120,-3.030,5.950,120.610,4.440,-4.060,6.020,132.500,4.610,-5.040,6.830,137.560,5.100,-4.990,7.140,134.330,0.329
4.840,-3.340,5.880,124.570,4.520,-4.080,6.090,132.070,4.580,-4.880,6.690,136.820,4.880,-4.990,6.980,135.610,0.329
4.410,-3.490,5.630,128.360,4.500,-4.190,6.150,132.930,4.440,-4.790,6.530,137.140,4.560,-5.050,6.810,137.930,0.250
3.900,-3.350,5.140,130.630,4.310,-4.390,6.150,135.550,4.170,-4.840,6.380,139.260,4.170,-5.200,6.670,141.250,0.237
3.380,-3.070,4.570,132.270,3.940,-4.580,6.040,139.330,3.780,-4.930,6.210,142.490,3.750,-5.360,6.540,145.000,0.237
2.910,-2.910,4.120,135.040,3.420,-4.640,5.770,143.590,3.330,-4.910,5.930,145.840,3.330,-5.430,6.360,148.500,0.237
2.540,-3.050,3.970,140.160,2.830,-4.500,5.320,147.880,2.870,-4.700,5.510,148.590,2.930,-5.340,6.090,151.260,0.211
2.290,-3.390,4.090,145.970,2.300,-4.300,4.870,151.880,2.450,-4.420,5.050,150.990,2.620,-5.180,5.810,153.150,0.211
2.130,-3.770,4.330,150.510,2.010,-4.210,4.660,154.490,2.140,-4.250,4.750,153.320,2.470,-5.050,5.620,153.970,0.079
2.080,-4.350,4.820,154.510,1.980,-4.300,4.740,155.330,2.500,-5.020,5.610,153.560,2.050,-3.620,4.160,150.470,0.092
2.370,-4.590,5.170,152.710,1.980,-4.420,4.850,155.880,2.650,-4.990,5.650,152.080,1.980,-3.420,3.950,149.860,0.079
2.710,-4.730,5.450,150.220,2.140,-4.370,4.860,153.910,2.830,-4.840,5.610,149.730,2.140,-3.390,4.010,147.720,0.066
2.930,-4.620,5.480,147.600,2.430,-3.990,4.670,148.630,2.960,-4.470,5.360,146.530,2.450,-3.480,4.260,144.860,0.053
3.010,-4.340,5.280,145.250,2.770,-3.440,4.420,141.160,3.020,-3.960,4.980,142.720,2.790,-3.580,4.530,142.070,0.382
2.930,-4.010,4.970,143.820,3.060,-2.980,4.270,134.210,3.000,-3.430,4.560,138.860,3.020,-3.550,4.660,139.600,0.368
2.720,-3.740,4.620,143.970,3.230,-2.790,4.270,130.870,2.910,-2.990,4.170,135.700,3.060,-3.320,4.520,137.340,0.184
2.490,-3.540,4.330,144.830,3.270,-2.860,4.340,131.160,2.880,-2.680,3.930,133.000,3.030,-3.050,4.300,135.170,0.092
2.410,-3.400,4.170,144.740,3.210,-3.100,4.460,134.000,3.020,-2.560,3.960,130.360,3.090,-2.930,4.260,133.450,0.105
2.560,-3.330,4.200,142.450,3.090,-3.440,4.620,138.090,3.400,-2.660,4.320,128.000,3.330,-3.070,4.530,132.670,0.105
2.900,-3.370,4.440,139.300,3.010,-3.810,4.850,141.700,3.830,-2.930,4.820,127.390,3.640,-3.340,4.940,132.580,0.079
3.300,-3.550,4.840,137.130,3.080,-4.110,5.140,143.220,4.020,-3.300,5.200,129.440,3.840,-3.530,5.220,132.640,0.092
3.350,-4.300,5.450,142.110,3.780,-3.710,5.300,134.460,3.810,-3.480,5.160,132.450,3.200,-4.600,5.610,145.210,0.079
3.650,-4.390,5.710,140.300,3.350,-4.030,5.240,140.250,3.650,-3.240,4.880,131.630,3.330,-4.140,5.310,141.170,0.039
3.750,-4.450,5.820,139.870,3.040,-4.110,5.110,143.570,3.500,-2.900,4.550,129.640,3.420,-3.680,5.030,137.100,0.053
3.500,-4.490,5.700,142.090,3.050,-3.880,4.930,141.800,3.490,-2.540,4.320,126.100,3.460,-3.240,4.740,133.110,0.066
3.060,-4.480,5.420,145.640,3.230,-3.470,4.740,137.040,3.510,-2.120,4.100,121.150,3.450,-2.840,4.460,129.460,0.066
2.680,-4.330,5.090,148.260,3.330,-3.120,4.560,133.080,3.420,-1.560,3.760,114.500,3.380,-2.510,4.210,126.610,0.053
2.510,-3.980,4.700,147.730,3.140,-2.940,4.310,133.120,3.130,-0.840,3.240,104.990,3.240,-2.260,3.950,124.880,0.039
2.450,-3.420,4.210,144.380,2.700,-2.800,3.890,136.080,2.650,-0.110,2.650,92.420,2.980,-1.960,3.570,123.270,0.026
2.300,-2.650,3.510,139.050,2.070,-2.450,3.200,139.730,2.030,0.410,2.070,78.480,2.520,-1.430,2.900,119.550,0.013
1.940,-1.700,2.580,131.280,1.360,-1.720,2.200,141.690,1.330,0.600,1.460,65.800,1.820,-0.600,1.910,108.150,0.013
1.450,-0.670,1.590,114.760,0.700,-0.790,1.050,138.490,0.650,0.560,0.860,49.050,0.950,0.290,1.000,73.280,0.013
0.980,0.320,1.030,71.990,0.210,0.150,0.250,54.790,0.080,0.490,0.500,8.940,0.050,0.870,0.870,3.460,0.000
0.000,0.890,0.890,359.750,-0.310,0.550,0.630,330.670,-0.760,0.930,1.200,320.900,0.850,0.870,1.210,44.190,0.000
0.020,1.480,1.480,0.810,-0.530,0.840,0.990,327.700,-1.310,0.750,1.510,299.780,0.820,1.440,1.660,29.490,0.000
0.200,1.970,1.980,5.840,-0.630,1.430,1.570,336.390,-1.430,0.730,1.610,296.880,0.950,1.950,2.160,25.970,0.000
0.460,2.420,2.470,10.750,-0.620,2.300,2.380,344.850,-1.040,1.150,1.550,317.810,1.170,2.360,2.640,26.370,0.000
0.730,2.810,2.900,14.500,-0.430,2.870,2.910,351.440,-0.400,1.830,1.870,347.570,1.420,2.690,3.040,27.750,0.000
0.930,3.090,3.220,16.820,0.050,2.480,2.480,1.130,0.110,2.470,2.470,2.600,1.610,2.930,3.340,28.790,0.053
1.030,3.230,3.390,17.740,0.850,0.730,1.120,49.330,0.240,2.840,2.850,4.790,1.680,3.060,3.490,28.810,0.132
1.070,3.290,3.460,17.990,1.660,-1.580,2.290,133.590,0.080,2.970,2.970,1.630,1.600,3.050,3.440,27.620,0.171
1.110,3.360,3.540,18.210,2.100,-3.350,3.950,147.900,-0.140,2.960,2.960,357.250,1.310,2.860,3.150,24.700,0.211
1.200,3.470,3.670,19.060,1.920,-3.770,4.230,152.990,-0.270,2.860,2.870,354.670,0.860,2.460,2.600,19.210,0.171
1.360,3.470,3.730,21.390,1.450,-3.230,3.540,155.830,-0.230,2.620,2.630,354.990,0.450,1.900,1.950,13.390,0.079
1.590,3.170,3.540,26.610,1.140,-2.390,2.640,154.470,0.000,2.140,2.140,0.050,0.380,1.240,1.300,17.090,0.013
1.330,-1.780,2.230,143.220,0.440,1.380,1.440,17.750,0.820,0.560,1.000,55.580,1.070,0.940,1.420,48.630,0.000
1.880,-1.440,2.370,127.460,1.030,0.500,1.140,64.340,1.540,0.020,1.540,89.160,1.740,0.540,1.820,72.880,0.000
2.500,-1.240,2.790,116.430,1.700,-0.290,1.730,99.620,2.180,-0.210,2.190,95.610,2.150,0.300,2.180,82.040,0.000
2.960,-1.070,3.150,109.950,2.360,-0.800,2.490,108.740,2.500,-0.050,2.500,91.200,2.380,0.210,2.390,84.980,0.000
3.130,-0.770,3.230,103.780,2.860,-1.030,3.040,109.880,2.600,0.300,2.620,83.410,2.540,0.230,2.550,84.840,0.000
2.950,-0.160,2.950,93.040,3.020,-1.020,3.180,108.620,2.700,0.560,2.760,78.200,2.750,0.330,2.770,83.170,0.013
2.400,0.830,2.540,70.930,2.750,-0.800,2.860,106.310,2.920,0.550,2.970,79.360,3.080,0.480,3.120,81.090,0.039
1.880,1.840,2.630,45.650,2.260,-0.530,2.320,103.280,3.150,0.440,3.180,82.090,3.390,0.680,3.450,78.600,0.053
1.870,2.420,3.060,37.660,1.830,-0.360,1.860,101.170,3.200,0.510,3.240,81.020,3.450,0.920,3.570,75.000,0.039
2.620,2.280,3.470,48.960,1.670,-0.380,1.710,102.730,2.940,0.940,3.090,72.260,3.150,1.180,3.360,69.470,0.053
3.530,1.770,3.950,63.310,1.670,-0.390,1.720,103.050,2.500,1.600,2.970,57.380,2.740,1.330,3.050,64.080,0.053
3.780,1.420,4.040,69.350,1.630,-0.120,1.640,94.360,2.040,2.240,3.030,42.290,2.570,1.250,2.860,64.160,0.197
1.420,0.570,1.530,68.200,1.700,2.640,3.140,32.840,2.820,0.820,2.940,73.730,4.300,-0.650,4.340,98.560,0.039
1.170,1.420,1.840,39.380,1.440,2.530,2.910,29.730,3.030,0.150,3.030,87.180,3.330,-1.510,3.660,114.440,0.013
1.050,2.050,2.300,26.990,1.170,1.650,2.020,35.480,2.580,-0.640,2.660,104.010,1.910,-2.090,2.830,137.580,0.013
1.190,2.170,2.470,28.810,0.820,-0.080,0.830,95.270,1.130,-1.400,1.800,141.160,0.310,-2.370,2.390,172.530,0.013
1.540,1.830,2.390,40.150,0.410,-1.920,1.960,168.060,-0.690,-1.840,1.970,200.590,-1.060,-2.300,2.530,204.860,0.039
1.980,1.180,2.300,59.190,-0.050,-2.960,2.960,180.890,-1.970,-1.660,2.580,229.740,-1.790,-1.780,2.520,225.220,0.039
2.360,0.370,2.390,81.000,-0.490,-2.640,2.690,190.540,-2.050,-0.730,2.180,250.370,-1.590,-0.810,1.780,242.970,0.013
2.500,-0.390,2.530,98.890,-0.860,-1.780,1.980,205.870,-1.340,0.450,1.410,288.590,-0.770,0.250,0.810,287.800,0.000
2.190,-0.910,2.380,112.640,-1.090,-1.540,1.890,215.120,-0.480,1.210,1.300,338.220,0.190,0.960,0.980,11.150,0.013
1.350,-1.080,1.730,128.770,-1.090,-2.720,2.930,201.840,0.000,1.050,1.050,0.120,0.920,0.990,1.350,42.930,0.013
0.410,-1.160,1.230,160.690,-0.850,-4.600,4.670,190.480,0.160,0.150,0.220,45.710,1.390,0.450,1.460,72.150,0.026
-0.080,-1.490,1.490,183.180,-0.340,-6.070,6.080,183.230,0.160,-1.120,1.130,171.710,1.650,-0.450,1.710,105.320,0.000
0.420,-6.350,6.360,176.200,0.180,-2.450,2.450,175.750,1.760,-1.490,2.300,130.240,1.900,-1.910,2.690,135.130,0.000
1.320,-5.780,5.930,167.140,0.330,-3.640,3.650,174.780,1.800,-2.440,3.030,143.520,2.350,-2.070,3.130,131.440,0.000
2.200,-5.030,5.500,156.360,0.720,-4.540,4.600,170.970,1.870,-3.080,3.610,148.720,2.740,-1.910,3.340,124.790,0.000
2.930,-4.620,5.470,147.620,1.380,-5.050,5.240,164.730,2.020,-3.280,3.850,148.450,3.040,-1.570,3.420,117.280,0.053
3.410,-4.540,5.680,143.130,2.020,-5.250,5.630,158.920,2.130,-3.250,3.890,146.770,3.160,-1.240,3.400,111.480,0.079
3.540,-4.660,5.850,142.740,2.300,-5.280,5.760,156.450,2.080,-3.300,3.900,147.760,3.030,-1.130,3.240,110.470,0.053
3.310,-4.840,5.860,145.640,1.980,-5.260,5.620,159.410,1.760,-3.650,4.050,154.220,2.610,-1.390,2.950,118.070,0.053
2.900,-5.010,5.790,149.960,1.310,-5.300,5.460,166.090,1.240,-4.250,4.430,163.780,1.960,-2.030,2.820,136.050,0.053
2.560,-5.100,5.710,153.360,0.700,-5.500,5.540,172.740,0.590,-4.960,4.990,173.200,1.210,-3.040,3.270,158.310,0.026
2.470,-5.040,5.610,153.930,0.440,-5.880,5.900,175.720,-0.070,-5.610,5.610,180.710,0.470,-4.310,4.330,173.760,0.013
2.540,-4.840,5.460,152.330,0.480,-6.180,6.190,175.530,-0.620,-5.980,6.010,185.890,-0.160,-5.350,5.350,181.740,0.158
2.620,-4.510,5.210,149.850,0.690,-6.040,6.080,173.470,-0.920,-5.800,5.870,188.970,-0.600,-5.600,5.630,186.110,0.303
0.960,-5.280,5.360,169.710,-0.870,-4.940,5.010,189.990,-0.770,-4.710,4.770,189.270,-0.500,-3.880,3.910,187.370,0.066
1.280,-4.200,4.390,163.080,-0.550,-3.760,3.800,188.390,-0.700,-3.310,3.380,191.900,-0.680,-2.960,3.040,192.960,0.013
1.670,-3.250,3.650,152.810,-0.080,-2.750,2.750,181.730,-0.440,-2.270,2.310,190.830,-0.570,-2.580,2.650,192.340,0.053
2.140,-2.780,3.510,142.480,0.450,-2.280,2.320,168.930,-0.030,-2.210,2.210,180.740,-0.200,-2.610,2.610,184.500,0.092
2.580,-2.680,3.720,136.160,1.000,-2.180,2.400,155.320,0.480,-2.740,2.780,170.120,0.370,-2.840,2.860,172.640,0.053
2.870,-2.740,3.960,133.660,1.570,-2.160,2.670,143.960,1.040,-3.220,3.390,162.180,1.120,-3.100,3.290,160.120,0.000
2.950,-2.760,4.040,133.180,2.140,-2.010,2.930,133.210,1.610,-3.210,3.590,153.370,2.000,-3.230,3.800,148.160,0.000
2.980,-2.740,4.050,132.580,2.690,-1.870,3.280,124.770,2.180,-2.950,3.670,143.440,2.890,-3.250,4.350,138.350,0.013
3.200,-2.660,4.160,129.820,3.220,-1.960,3.770,121.370,2.740,-2.840,3.950,135.950,3.630,-3.230,4.860,131.640,0.145
3.740,-2.570,4.540,124.480,3.710,-2.440,4.440,123.360,3.280,-3.180,4.570,134.130,4.130,-3.230,5.240,128.050,0.092
4.460,-2.550,5.130,119.800,4.140,-3.160,5.200,127.350,3.770,-3.800,5.350,135.230,4.420,-3.300,5.520,126.740,0.145
5.090,-2.720,5.770,118.130,4.500,-3.900,5.960,130.910,4.210,-4.400,6.090,136.290,4.600,-3.490,5.780,127.170,0.092
4.800,-4.490,6.570,133.110,4.560,-4.740,6.580,136.070,4.770,-3.820,6.110,128.730,5.700,-3.620,6.750,122.410,0.092
5.010,-4.830,6.960,133.970,4.800,-4.780,6.780,134.910,4.970,-4.170,6.490,129.990,6.030,-4.170,7.330,124.650,0.105
5.130,-4.860,7.070,133.470,4.850,-4.550,6.660,133.160,5.280,-4.380,6.870,129.670,6.150,-4.420,7.580,125.710,0.145
5.160,-4.580,6.900,131.560,4.710,-4.100,6.240,131.020,5.710,-4.360,7.180,127.350,6.100,-4.470,7.570,126.240,0.250
5.120,-4.170,6.610,129.190,4.480,-3.590,5.740,128.760,6.020,-4.210,7.350,124.940,5.880,-4.440,7.370,127.060,0.158
5.010,-3.900,6.350,127.890,4.290,-3.240,5.380,127.120,5.950,-4.110,7.230,124.620,5.490,-4.460,7.070,129.120,0.184
4.860,-3.930,6.250,128.950,4.230,-3.190,5.300,127.010,5.330,-4.170,6.760,128.060,4.940,-4.620,6.760,133.050,0.263
4.660,-4.090,6.200,131.290,4.190,-3.290,5.330,128.170,4.410,-4.260,6.130,133.980,4.370,-4.780,6.480,137.580,0.158
4.440,-4.170,6.090,133.200,3.980,-3.350,5.200,130.080,3.590,-4.180,5.510,139.360,3.900,-4.770,6.160,140.750,0.118
4.210,-3.990,5.800,133.460,3.510,-3.210,4.760,132.400,3.140,-3.810,4.940,140.480,3.640,-4.480,5.770,140.910,0.105
4.040,-3.670,5.460,132.300,2.960,-2.870,4.120,134.130,3.020,-3.290,4.460,137.380,3.550,-4.050,5.390,138.830,0.053
3.980,-3.400,5.240,130.510,2.580,-2.400,3.520,132.960,3.090,-2.820,4.190,132.370,3.530,-3.710,5.120,136.390,0.039
2.550,-1.870,3.160,126.230,3.230,-2.580,4.130,128.560,3.540,-3.600,5.050,135.490,4.070,-3.090,5.110,127.190,0.026
2.780,-1.420,3.120,116.960,3.400,-2.530,4.240,126.680,3.570,-3.630,5.090,135.480,4.160,-3.070,5.170,126.440,0.013
3.120,-1.200,3.340,111.130,3.590,-2.630,4.450,126.270,3.660,-3.650,5.170,134.910,4.070,-3.220,5.190,128.340,0.039
3.400,-1.340,3.660,111.440,3.760,-2.800,4.690,126.690,3.820,-3.540,5.210,132.840,3.850,-3.450,5.170,131.850,0.066
3.580,-1.690,3.960,115.300,3.860,-2.960,4.860,127.490,3.950,-3.330,5.170,130.150,3.560,-3.630,5.080,135.510,0.118
3.610,-2.100,4.180,120.160,3.810,-3.020,4.860,128.350,3.940,-3.080,5.000,128.070,3.280,-3.610,4.870,137.760,0.355
3.470,-2.420,4.230,124.870,3.590,-2.940,4.640,129.230,3.700,-2.860,4.680,127.670,3.040,-3.310,4.500,137.430,0.224
3.250,-2.690,4.220,129.610,3.300,-2.830,4.350,130.680,3.350,-2.740,4.330,129.270,2.880,-2.940,4.120,135.530,0.079
3.080,-3.000,4.300,134.300,3.060,-2.880,4.200,133.340,3.040,-2.820,4.150,132.870,2.810,-2.750,3.930,134.400,0.026
3.010,-3.390,4.540,138.410,2.960,-3.190,4.360,137.150,2.870,-3.140,4.250,137.570,2.820,-2.940,4.070,136.170,0.000
2.990,-3.820,4.840,141.960,2.920,-3.620,4.650,141.120,2.780,-3.560,4.520,141.950,2.840,-3.340,4.380,139.580,0.000
2.880,-4.180,5.080,145.460,2.780,-3.950,4.840,144.870,2.680,-3.900,4.730,145.430,2.790,-3.700,4.630,143.040,0.000
2.480,-4.050,4.750,148.560,2.510,-4.020,4.740,148.090,2.600,-3.850,4.650,145.960,3.010,-3.550,4.650,139.710,0.000
2.180,-3.990,4.540,151.360,2.320,-4.000,4.630,149.860,2.390,-3.840,4.520,148.130,3.150,-3.740,4.890,139.900,0.000
2.120,-3.880,4.420,151.410,2.250,-3.950,4.540,150.300,2.280,-3.800,4.430,148.990,3.200,-3.920,5.060,140.790,0.013
2.430,-3.840,4.550,147.650,2.360,-3.950,4.600,149.140,2.380,-3.810,4.490,148.080,3.130,-4.070,5.130,142.370,0.000
2.880,-3.830,4.800,143.060,2.540,-3.990,4.730,147.540,2.570,-3.870,4.650,146.400,2.930,-4.200,5.120,145.090,0.013
3.130,-3.810,4.930,140.660,2.650,-4.050,4.840,146.840,2.720,-3.920,4.770,145.180,2.530,-4.320,5.010,149.650,0.053
2.920,-3.740,4.750,142.020,2.570,-4.100,4.830,147.890,2.720,-3.920,4.770,145.230,1.930,-4.430,4.840,156.430,0.053
2.400,-3.610,4.340,146.360,2.330,-4.080,4.690,150.300,2.550,-3.870,4.630,146.620,1.320,-4.490,4.680,163.660,0.066
1.800,-3.420,3.870,152.270,1.970,-3.960,4.420,153.550,2.230,-3.770,4.380,149.420,0.890,-4.410,4.500,168.630,0.066
1.300,-3.190,3.440,157.850,1.550,-3.710,4.020,157.330,1.780,-3.640,4.050,153.940,0.790,-4.180,4.250,169.280,0.079
0.920,-2.950,3.090,162.690,1.110,-3.400,3.580,161.980,1.220,-3.480,3.680,160.630,0.860,-3.850,3.950,167.460,0.053
0.650,-2.780,2.850,166.870,0.680,-3.140,3.210,167.720,0.580,-3.290,3.340,170.070,0.840,-3.540,3.640,166.620,0.039
0.300,-2.970,2.980,174.320,-0.130,-3.080,3.080,182.430,0.560,-3.300,3.350,170.440,-0.450,-2.960,2.990,188.680,0.053
-0.100,-2.800,2.800,182.150,-0.840,-2.810,2.940,196.650,0.040,-3.060,3.060,179.280,-0.930,-2.570,2.730,199.850,0.066
